fight_stat_id,fight_id,fighter_id,knockdowns,total_strikes_att,total_strikes_succ,sig_strikes_att,sig_strikes_succ,takedown_att,takedown_succ,submission_att,reversals,ctrl_time,event_id,referee,f_1,f_2,winner,num_rounds,title_fight,weight_class,gender,result,result_details,finish_round,finish_time,fighter_height_cm,fighter_weight_lbs,fighter_reach_cm,fighter_stance,fighter_dob,fighter_w,fighter_l,fighter_d,fighter_nc_dq,event_city,event_country
10517,5259,862.0,0.0,185.0,39.0,185.0,39.0,2.0,0.0,0.0,0.0,0.0,496,0,255.0,862.0,255.0,3.0,0,5,0,1,1,3,300,185.42,185.0,187.96,0.0,35.96167008898015,13,7,0,0.0,38,0
10516,5258,4049.0,0.0,164.0,78.0,160.0,74.0,2.0,1.0,0.0,0.0,112.0,496,15,4049.0,1578.0,4049.0,3.0,0,8,1,1,1,3,300,165.1,125.0,170.18,1.0,31.485284052019164,12,6,0,0.0,38,0
10515,5258,1578.0,0.0,153.0,60.0,147.0,54.0,1.0,1.0,0.0,0.0,21.0,496,15,4049.0,1578.0,4049.0,3.0,0,8,1,1,1,3,300,165.1,125.0,170.18,0.0,32.3586584531143,5,3,0,0.0,38,0
10514,5257,144.0,0.0,116.0,32.0,116.0,32.0,0.0,0.0,0.0,0.0,0.0,495,6,144.0,4089.0,4089.0,5.0,1,5,0,0,12,2,213,182.88,185.0,185.42,0.0,33.2621492128679,25,7,0,0.0,39,1
10513,5257,4089.0,2.0,95.0,40.0,95.0,40.0,0.0,0.0,0.0,0.0,4.0,495,6,144.0,4089.0,4089.0,5.0,1,5,0,0,12,2,213,193.04,185.0,203.2,2.0,34.67488021902806,24,3,0,0.0,39,1
10512,5256,2467.0,0.0,117.0,38.0,116.0,37.0,3.0,0.0,0.0,0.0,24.0,495,45,2467.0,2512.0,2512.0,3.0,0,0,0,1,1,3,300,177.8,155.0,177.8,0.0,36.903490759753595,14,7,1,0.0,39,1
10511,5256,2512.0,1.0,213.0,104.0,207.0,98.0,1.0,0.0,0.0,0.0,149.0,495,45,2467.0,2512.0,2512.0,3.0,0,0,0,1,1,3,300,182.88,155.0,190.5,2.0,34.110882956878854,23,12,0,0.0,39,1
10510,5255,342.0,0.0,51.0,22.0,50.0,21.0,0.0,0.0,0.0,0.0,5.0,495,38,342.0,567.0,567.0,3.0,0,6,0,2,17,2,194,187.96,264.0,190.5,1.0,31.025325119780973,15,6,0,0.0,39,1
10509,5255,567.0,0.0,60.0,40.0,42.0,23.0,8.0,6.0,1.0,0.0,261.0,495,38,342.0,567.0,567.0,3.0,0,6,0,2,17,2,194,190.5,260.0,198.12,0.0,29.166324435318277,16,4,0,0.0,39,1
10508,5254,2311.0,0.0,95.0,24.0,95.0,24.0,0.0,0.0,0.0,0.0,0.0,495,6,2311.0,2016.0,2016.0,3.0,0,3,0,1,7,3,300,180.34,170.0,182.88,0.0,36.114989733059545,13,5,0,0.0,39,1
10507,5254,2016.0,0.0,124.0,49.0,105.0,32.0,6.0,2.0,0.0,0.0,160.0,495,6,2311.0,2016.0,2016.0,3.0,0,3,0,1,7,3,300,187.96,170.0,190.5,0.0,35.14579055441479,17,9,0,0.0,39,1
10506,5253,471.0,0.0,20.0,17.0,9.0,6.0,0.0,0.0,0.0,0.0,69.0,495,8,471.0,3275.0,3275.0,3.0,0,6,0,0,12,1,130,182.88,264.0,187.96,1.0,30.28062970568104,7,3,0,1.0,39,1
10505,5253,3275.0,1.0,14.0,6.0,12.0,4.0,0.0,0.0,0.0,0.0,12.0,495,8,471.0,3275.0,3275.0,3.0,0,6,0,0,12,1,130,182.88,250.0,187.96,0.0,37.26488706365503,6,3,0,0.0,39,1
10504,5252,1810.0,0.0,136.0,61.0,133.0,59.0,2.0,0.0,0.0,0.0,49.0,495,7,1810.0,4072.0,1810.0,3.0,0,3,0,1,1,3,300,180.34,170.0,185.42,0.0,29.598904859685145,19,6,0,0.0,39,1
10503,5252,4072.0,0.0,110.0,15.0,110.0,15.0,0.0,0.0,0.0,0.0,3.0,495,7,1810.0,4072.0,1810.0,3.0,0,3,0,1,1,3,300,177.8,170.0,182.88,2.0,32.26557152635181,6,2,0,0.0,39,1
10502,5251,1177.0,0.0,198.0,127.0,96.0,48.0,4.0,3.0,0.0,1.0,505.0,495,38,1177.0,1193.0,1177.0,3.0,0,3,0,1,1,3,300,182.88,170.0,182.88,0.0,39.79192334017796,18,9,0,0.0,39,1
10501,5251,1193.0,0.0,198.0,103.0,155.0,60.0,2.0,0.0,1.0,1.0,94.0,495,38,1177.0,1193.0,1177.0,3.0,0,3,0,1,1,3,300,177.8,185.0,190.5,0.0,33.333333333333336,13,9,0,0.0,39,1
10500,5250,1042.0,0.0,167.0,104.0,153.0,91.0,1.0,1.0,0.0,1.0,179.0,495,6,1042.0,1573.0,1042.0,3.0,0,0,0,1,1,3,300,170.18,155.0,180.34,0.0,32.48459958932238,10,4,0,0.0,39,1
10499,5250,1573.0,0.0,100.0,41.0,95.0,36.0,15.0,3.0,1.0,1.0,203.0,495,6,1042.0,1573.0,1042.0,3.0,0,0,0,1,1,3,300,182.88,155.0,187.96,0.0,29.60438056125941,17,6,0,0.0,39,1
10498,5249,3979.0,0.0,33.0,22.0,18.0,10.0,2.0,1.0,1.0,0.0,203.0,495,45,3979.0,3035.0,3979.0,3.0,0,12,1,2,20,1,237,182.88,145.0,182.88,0.0,34.116358658453116,11,5,0,0.0,39,1
10497,5249,3035.0,0.0,45.0,32.0,5.0,2.0,0.0,0.0,0.0,1.0,23.0,495,45,3979.0,3035.0,3979.0,3.0,0,12,1,2,20,1,237,172.72,135.0,182.88,0.0,40.290212183436005,6,6,0,0.0,39,1
10496,5248,2277.0,0.0,139.0,53.0,131.0,45.0,2.0,1.0,0.0,0.0,63.0,495,8,2277.0,2225.0,2225.0,3.0,0,8,1,0,10,2,299,165.1,125.0,167.64,1.0,28.358658453114305,5,2,0,0.0,39,1
10495,5248,2225.0,1.0,185.0,83.0,179.0,80.0,0.0,0.0,0.0,0.0,10.0,495,8,2277.0,2225.0,2225.0,3.0,0,8,1,0,10,2,299,170.18,125.0,182.88,0.0,34.43394934976044,9,7,2,0.0,39,1
10494,5247,2580.0,0.0,45.0,22.0,42.0,20.0,6.0,1.0,0.0,0.0,45.0,494,6,2580.0,3562.0,3562.0,5.0,0,5,0,0,12,2,27,185.42,185.0,195.58,0.0,35.78918548939083,23,8,0,0.0,40,11
10493,5247,3562.0,1.0,54.0,29.0,53.0,28.0,0.0,0.0,0.0,0.0,22.0,494,6,2580.0,3562.0,3562.0,5.0,0,5,0,0,12,2,27,180.34,185.0,195.58,2.0,40.02464065708419,17,6,0,0.0,40,11
10492,5246,1925.0,0.0,31.0,24.0,29.0,22.0,2.0,1.0,0.0,0.0,51.0,494,55,1925.0,3810.0,1925.0,3.0,0,0,0,0,64,1,72,172.72,155.0,182.88,0.0,39.501711156741955,12,1,0,0.0,40,11
10491,5246,3810.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,494,55,1925.0,3810.0,1925.0,3.0,0,0,0,0,64,1,72,182.88,155.0,187.96,1.0,29.678302532511978,12,5,0,0.0,40,11
10490,5245,1496.0,0.0,45.0,26.0,36.0,20.0,2.0,0.0,0.0,0.0,288.0,494,71,1496.0,3616.0,3616.0,3.0,0,3,0,1,1,3,300,180.34,170.0,182.88,2.0,35.657768651608485,19,5,1,0.0,40,11
10489,5245,3616.0,0.0,99.0,46.0,76.0,30.0,3.0,1.0,1.0,0.0,115.0,494,71,1496.0,3616.0,3616.0,3.0,0,3,0,1,1,3,300,177.8,170.0,180.34,0.0,37.68104038329911,22,6,0,0.0,40,11
10488,5244,3324.0,0.0,27.0,16.0,26.0,15.0,5.0,4.0,0.0,0.0,80.0,494,6,3324.0,935.0,3324.0,3.0,0,10,0,0,46,1,155,185.42,205.0,190.5,1.0,30.27789185489391,17,9,1,1.0,40,11
10487,5244,935.0,0.0,12.0,5.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,494,6,3324.0,935.0,3324.0,3.0,0,10,0,0,46,1,155,185.42,205.0,193.04,1.0,34.07529089664613,13,5,0,1.0,40,11
10486,5243,1403.0,0.0,80.0,39.0,78.0,37.0,0.0,0.0,0.0,0.0,90.0,494,55,1403.0,898.0,898.0,3.0,0,10,0,2,78,2,166,182.88,185.0,187.96,1.0,29.086926762491444,19,6,0,1.0,40,11
10485,5243,898.0,0.0,54.0,20.0,48.0,14.0,2.0,1.0,1.0,0.0,50.0,494,55,1403.0,898.0,898.0,3.0,0,10,0,2,78,2,166,190.5,205.0,203.2,1.0,40.9637234770705,26,17,0,0.0,40,11
10484,5242,3315.0,0.0,122.0,64.0,84.0,31.0,4.0,1.0,0.0,1.0,328.0,494,72,3315.0,1398.0,3315.0,3.0,0,3,0,1,1,3,300,180.34,170.0,187.96,0.0,39.35386721423682,22,4,1,2.0,40,11
10483,5242,1398.0,0.0,65.0,31.0,47.0,18.0,4.0,3.0,0.0,0.0,236.0,494,72,3315.0,1398.0,3315.0,3.0,0,3,0,1,1,3,300,180.34,170.0,193.04,0.0,36.09034907597536,22,12,1,2.0,40,11
10482,5241,3991.0,0.0,11.0,2.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,494,71,3991.0,1214.0,1214.0,3.0,0,5,0,0,12,1,17,177.8,185.0,187.96,0.0,35.96714579055441,8,4,0,0.0,40,11
10481,5241,1214.0,1.0,8.0,5.0,8.0,5.0,0.0,0.0,0.0,0.0,2.0,494,71,3991.0,1214.0,1214.0,3.0,0,5,0,0,12,1,17,180.34,185.0,190.5,1.0,38.79260780287474,22,11,0,1.0,40,11
10480,5240,3233.0,0.0,114.0,37.0,113.0,36.0,2.0,0.0,0.0,0.0,43.0,494,73,3233.0,1564.0,1564.0,3.0,0,5,0,1,1,3,300,182.88,185.0,187.96,0.0,34.28336755646817,13,7,0,0.0,40,11
10479,5240,1564.0,0.0,171.0,56.0,169.0,54.0,3.0,0.0,0.0,0.0,38.0,494,73,3233.0,1564.0,1564.0,3.0,0,5,0,1,1,3,300,187.96,185.0,190.5,0.0,34.12457221081451,26,8,0,0.0,40,11
10478,5239,3885.0,0.0,98.0,14.0,96.0,12.0,0.0,0.0,0.0,0.0,0.0,494,6,3885.0,1510.0,1510.0,3.0,0,3,0,1,1,3,300,180.34,170.0,185.42,0.0,39.937029431895965,24,8,1,0.0,40,11
10477,5239,1510.0,0.0,218.0,149.0,126.0,69.0,3.0,3.0,0.0,0.0,344.0,494,6,3885.0,1510.0,1510.0,3.0,0,3,0,1,1,3,300,177.8,170.0,187.96,0.0,27.600273785078713,19,4,0,0.0,40,11
10476,5238,3282.0,0.0,103.0,36.0,99.0,34.0,7.0,3.0,0.0,0.0,182.0,494,72,3282.0,3477.0,3477.0,3.0,0,1,0,1,7,3,300,177.8,135.0,182.88,0.0,33.880903490759756,14,10,0,0.0,40,11
10475,5238,3477.0,0.0,133.0,71.0,119.0,59.0,2.0,1.0,0.0,1.0,71.0,494,72,3282.0,3477.0,3477.0,3.0,0,1,0,1,7,3,300,182.88,145.0,187.96,0.0,35.58110882956879,15,3,0,0.0,40,11
10474,5237,3479.0,0.0,94.0,58.0,47.0,26.0,4.0,0.0,0.0,0.0,347.0,494,55,3479.0,2116.0,2116.0,3.0,0,7,1,1,1,3,300,180.34,135.0,182.88,0.0,32.662559890485966,9,3,0,0.0,40,11
10473,5237,2116.0,0.0,91.0,49.0,39.0,21.0,4.0,2.0,0.0,0.0,465.0,494,55,3479.0,2116.0,2116.0,3.0,0,7,1,1,1,3,300,170.18,135.0,165.1,0.0,42.03422313483915,10,8,0,0.0,40,11
10472,5236,3229.0,0.0,111.0,45.0,99.0,40.0,7.0,4.0,0.0,0.0,308.0,494,71,3229.0,287.0,3229.0,3.0,0,0,0,1,1,3,300,177.8,155.0,185.42,0.0,31.025325119780973,16,7,0,0.0,40,11
10471,5236,287.0,0.0,108.0,51.0,70.0,25.0,1.0,0.0,0.0,0.0,6.0,494,71,3229.0,287.0,3229.0,3.0,0,0,0,1,1,3,300,175.26,155.0,180.34,0.0,32.030116358658454,12,7,2,0.0,40,11
10470,5235,715.0,0.0,139.0,81.0,92.0,46.0,7.0,4.0,1.0,0.0,391.0,494,73,715.0,2574.0,715.0,3.0,0,4,0,2,3,3,171,172.72,135.0,180.34,0.0,29.130732375085557,17,1,0,0.0,40,11
10469,5235,2574.0,0.0,39.0,9.0,36.0,6.0,0.0,0.0,0.0,1.0,40.0,494,73,715.0,2574.0,715.0,3.0,0,4,0,2,3,3,171,177.8,135.0,180.34,0.0,30.067077344284737,9,4,0,0.0,40,11
10468,5234,3063.0,0.0,157.0,115.0,80.0,44.0,11.0,4.0,0.0,1.0,431.0,493,4,3063.0,2735.0,3063.0,3.0,0,2,1,1,47,3,300,154.94,115.0,160.02,0.0,36.45722108145106,20,7,0,0.0,41,12
10467,5234,2735.0,0.0,169.0,103.0,103.0,45.0,1.0,0.0,1.0,1.0,18.0,493,4,3063.0,2735.0,3063.0,3.0,0,2,1,1,47,3,300,165.1,125.0,167.64,0.0,30.625598904859686,16,3,1,0.0,41,12
10466,5233,4053.0,0.0,335.0,127.0,333.0,125.0,0.0,0.0,0.0,0.0,0.0,493,74,4053.0,1729.0,4053.0,3.0,0,7,1,1,1,3,300,175.26,135.0,172.72,0.0,35.997262149212865,14,7,0,0.0,41,12
10465,5233,1729.0,0.0,250.0,68.0,250.0,68.0,1.0,0.0,0.0,0.0,13.0,493,74,4053.0,1729.0,4053.0,3.0,0,7,1,1,1,3,300,165.1,135.0,165.1,0.0,35.99452429842574,11,8,0,0.0,41,12
10464,5232,3686.0,0.0,206.0,93.0,199.0,86.0,5.0,2.0,0.0,0.0,38.0,493,0,3686.0,1232.0,1232.0,3.0,0,1,0,0,85,2,91,172.72,145.0,180.34,1.0,30.507871321013006,11,3,0,0.0,41,12
10463,5232,1232.0,1.0,109.0,53.0,105.0,49.0,0.0,0.0,0.0,0.0,1.0,493,0,3686.0,1232.0,1232.0,3.0,0,1,0,0,85,2,91,177.8,145.0,177.8,0.0,33.82340862422998,19,11,0,0.0,41,12
10462,5231,1131.0,1.0,130.0,71.0,117.0,60.0,5.0,2.0,0.0,0.0,253.0,493,3,1131.0,2490.0,1131.0,3.0,0,4,0,1,1,3,300,172.72,135.0,175.26,1.0,33.659137577002056,9,5,0,0.0,41,12
10461,5231,2490.0,0.0,121.0,37.0,115.0,32.0,0.0,0.0,0.0,0.0,0.0,493,3,1131.0,2490.0,1131.0,3.0,0,4,0,1,1,3,300,162.56,135.0,170.18,1.0,27.805612594113622,10,5,1,0.0,41,12
10460,5230,1066.0,0.0,11.0,7.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,493,4,1066.0,1495.0,1495.0,3.0,0,1,0,0,12,1,96,180.34,155.0,180.34,0.0,39.37850787132101,8,7,0,0.0,41,12
10459,5230,1495.0,0.0,16.0,12.0,16.0,12.0,2.0,0.0,0.0,0.0,50.0,493,4,1066.0,1495.0,1495.0,3.0,0,1,0,0,12,1,96,180.34,145.0,180.34,2.0,32.930869267624914,15,5,1,0.0,41,12
10458,5229,3539.0,0.0,197.0,83.0,186.0,72.0,1.0,0.0,0.0,0.0,38.0,493,74,3539.0,2552.0,2552.0,3.0,0,2,1,4,-1,3,116,157.48000000000002,115.0,154.94,0.0,31.351129363449694,14,3,0,0.0,41,12
10457,5229,2552.0,0.0,185.0,93.0,184.0,92.0,0.0,0.0,0.0,0.0,59.0,493,74,3539.0,2552.0,2552.0,3.0,0,2,1,4,-1,3,116,160.02,115.0,162.56,0.0,39.19780971937029,15,13,0,0.0,41,12
10456,5228,1224.0,0.0,253.0,96.0,253.0,96.0,0.0,0.0,0.0,0.0,2.0,493,0,1224.0,1524.0,1224.0,3.0,0,9,0,1,1,3,300,167.64,125.0,175.26,0.0,30.600958247775495,18,5,0,0.0,41,12
10455,5228,1524.0,0.0,173.0,43.0,170.0,40.0,0.0,0.0,0.0,0.0,46.0,493,0,1224.0,1524.0,1224.0,3.0,0,9,0,1,1,3,300,170.18,125.0,172.72,0.0,40.46817248459959,21,14,1,0.0,41,12
10454,5227,1605.0,0.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,51.0,493,3,1605.0,3362.0,3362.0,3.0,0,10,0,2,3,1,199,193.04,205.0,193.04,0.0,35.069130732375086,9,5,0,0.0,41,12
10453,5227,3362.0,1.0,43.0,33.0,27.0,18.0,1.0,1.0,1.0,0.0,128.0,493,3,1605.0,3362.0,3362.0,3.0,0,10,0,2,3,1,199,190.5,185.0,193.04,0.0,36.32580424366872,17,6,1,0.0,41,12
10452,5226,3053.0,0.0,186.0,94.0,169.0,77.0,5.0,1.0,0.0,0.0,145.0,493,4,3053.0,3392.0,3392.0,3.0,0,7,1,1,1,3,300,162.56,125.0,170.18,0.0,38.91033538672142,8,7,0,0.0,41,12
10451,5226,3392.0,0.0,146.0,77.0,127.0,59.0,1.0,0.0,0.0,0.0,84.0,493,4,3053.0,3392.0,3392.0,3.0,0,7,1,1,1,3,300,165.1,135.0,162.56,0.0,40.75838466803559,11,6,1,0.0,41,12
10450,5225,1152.0,0.0,116.0,101.0,34.0,22.0,6.0,4.0,2.0,0.0,800.0,493,74,1152.0,1867.0,1152.0,3.0,0,0,0,1,1,3,300,177.8,155.0,182.88,1.0,27.926078028747433,13,3,0,0.0,41,12
10449,5225,1867.0,0.0,12.0,5.0,9.0,2.0,0.0,0.0,0.0,0.0,48.0,493,74,1152.0,1867.0,1152.0,3.0,0,0,0,1,1,3,300,185.42,155.0,193.04,2.0,37.451060917180016,6,6,0,0.0,41,12
10448,5224,3499.0,0.0,52.0,17.0,52.0,17.0,0.0,0.0,0.0,0.0,0.0,492,28,3499.0,2902.0,2902.0,5.0,0,0,0,0,12,1,258,185.42,155.0,185.42,0.0,40.99110198494182,36,17,0,2.0,9,5
10447,5224,2902.0,1.0,61.0,40.0,61.0,40.0,0.0,0.0,0.0,0.0,4.0,492,28,3499.0,2902.0,2902.0,5.0,0,0,0,0,12,1,258,180.34,155.0,177.8,0.0,35.35934291581109,25,4,0,0.0,9,5
10446,5223,427.0,0.0,119.0,85.0,71.0,43.0,6.0,1.0,2.0,2.0,262.0,492,75,427.0,2163.0,427.0,3.0,0,10,0,1,7,3,300,187.96,205.0,193.04,0.0,44.407939767282684,33,9,0,0.0,9,5
10445,5223,2163.0,0.0,123.0,74.0,95.0,47.0,4.0,2.0,1.0,1.0,279.0,492,75,427.0,2163.0,427.0,3.0,0,10,0,1,7,3,300,190.5,205.0,195.58,0.0,32.049281314168375,30,9,0,0.0,9,5
10444,5222,1257.0,0.0,107.0,56.0,75.0,32.0,5.0,2.0,0.0,0.0,183.0,492,4,1257.0,3415.0,3415.0,3.0,0,3,0,1,1,3,300,185.42,185.0,185.42,0.0,30.466803559206024,28,11,0,2.0,9,5
10443,5222,3415.0,0.0,222.0,151.0,125.0,64.0,6.0,0.0,1.0,0.0,343.0,492,4,1257.0,3415.0,3415.0,3.0,0,3,0,1,1,3,300,177.8,145.0,172.72,0.0,38.28336755646817,14,8,0,0.0,9,5
10442,5221,2671.0,1.0,86.0,41.0,79.0,34.0,0.0,0.0,0.0,0.0,25.0,492,28,2671.0,3544.0,2671.0,3.0,0,5,0,1,7,3,300,182.88,185.0,200.66,0.0,39.64955509924709,18,11,0,0.0,9,5
10441,5221,3544.0,0.0,148.0,81.0,69.0,22.0,8.0,3.0,0.0,0.0,642.0,492,28,2671.0,3544.0,2671.0,3.0,0,5,0,1,7,3,300,187.96,185.0,200.66,0.0,34.026009582477755,11,5,0,1.0,9,5
10440,5220,3455.0,0.0,29.0,22.0,10.0,6.0,2.0,1.0,1.0,2.0,150.0,492,75,3455.0,3347.0,3455.0,3.0,0,10,0,2,144,1,218,190.5,205.0,195.58,0.0,37.073237508555785,15,9,0,0.0,9,5
10439,5220,3347.0,0.0,45.0,28.0,35.0,21.0,0.0,0.0,0.0,1.0,44.0,492,75,3455.0,3347.0,3455.0,3.0,0,10,0,2,144,1,218,187.96,205.0,187.96,0.0,28.057494866529773,12,4,1,0.0,9,5
10438,5219,330.0,0.0,7.0,6.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,492,4,330.0,895.0,895.0,3.0,0,6,0,0,36,1,59,190.5,249.0,198.12,0.0,38.37371663244353,24,8,0,0.0,9,5
10437,5219,895.0,1.0,27.0,15.0,27.0,15.0,0.0,0.0,0.0,0.0,3.0,492,4,330.0,895.0,895.0,3.0,0,6,0,0,36,1,59,190.5,265.0,195.58,0.0,32.878850102669404,16,5,1,0.0,9,5
10436,5218,627.0,0.0,75.0,26.0,57.0,11.0,6.0,1.0,0.0,0.0,511.0,492,28,627.0,2373.0,2373.0,3.0,0,4,0,1,7,3,300,180.34,135.0,170.18,0.0,34.97056810403833,7,2,0,0.0,9,5
10435,5218,2373.0,0.0,104.0,63.0,65.0,31.0,2.0,1.0,0.0,1.0,172.0,492,28,627.0,2373.0,2373.0,3.0,0,4,0,1,7,3,300,170.18,135.0,167.64,0.0,29.987679671457904,14,2,0,0.0,9,5
10434,5217,2273.0,0.0,83.0,40.0,60.0,21.0,12.0,3.0,0.0,0.0,382.0,492,76,2273.0,3895.0,3895.0,3.0,0,4,0,1,1,3,300,167.64,135.0,162.56,0.0,32.26557152635181,15,2,0,0.0,9,5
10433,5217,3895.0,0.0,133.0,55.0,118.0,41.0,1.0,0.0,0.0,1.0,29.0,492,76,2273.0,3895.0,3895.0,3.0,0,4,0,1,1,3,300,172.72,145.0,175.26,0.0,32.062970568104035,9,2,0,0.0,9,5
10432,5216,648.0,0.0,125.0,80.0,59.0,21.0,3.0,1.0,3.0,1.0,514.0,492,75,648.0,2720.0,648.0,3.0,0,1,0,1,1,3,300,180.34,145.0,182.88,0.0,38.87200547570158,19,3,0,1.0,9,5
10431,5216,2720.0,0.0,122.0,66.0,87.0,37.0,1.0,1.0,2.0,2.0,176.0,492,75,648.0,2720.0,648.0,3.0,0,1,0,1,1,3,300,177.8,145.0,185.42,1.0,34.06981519507187,18,9,0,0.0,9,5
10430,5215,621.0,1.0,116.0,60.0,115.0,59.0,0.0,0.0,0.0,0.0,9.0,492,76,621.0,1939.0,621.0,3.0,0,4,0,0,12,1,283,175.26,135.0,172.72,0.0,32.69267624914442,17,9,0,0.0,9,5
10429,5215,1939.0,0.0,81.0,31.0,80.0,30.0,0.0,0.0,0.0,0.0,5.0,492,76,621.0,1939.0,621.0,3.0,0,4,0,0,12,1,283,180.34,135.0,180.34,2.0,31.019849418206707,10,2,0,0.0,9,5
10428,5214,1164.0,0.0,124.0,46.0,122.0,44.0,1.0,0.0,0.0,0.0,48.0,492,77,1164.0,2487.0,2487.0,3.0,0,0,0,1,1,3,300,177.8,170.0,177.8,1.0,34.56810403832991,12,7,0,0.0,9,5
10427,5214,2487.0,0.0,239.0,136.0,112.0,51.0,5.0,3.0,0.0,0.0,342.0,492,77,1164.0,2487.0,2487.0,3.0,0,0,0,1,1,3,300,177.8,155.0,180.34,0.0,32.257357973990416,16,7,0,0.0,9,5
10426,5213,1436.0,0.0,77.0,54.0,41.0,22.0,8.0,7.0,2.0,0.0,532.0,491,6,1436.0,1189.0,1436.0,5.0,1,0,0,2,3,3,126,177.8,155.0,177.8,0.0,35.50992470910335,29,0,0,0.0,19,7
10425,5213,1189.0,0.0,57.0,30.0,39.0,12.0,0.0,0.0,1.0,0.0,0.0,491,6,1436.0,1189.0,1436.0,5.0,1,0,0,2,3,3,126,175.26,155.0,182.88,1.0,35.17864476386037,29,8,0,1.0,19,7
10424,5212,3863.0,0.0,133.0,77.0,114.0,60.0,3.0,1.0,0.0,0.0,109.0,491,0,3863.0,3023.0,3023.0,3.0,0,0,0,1,7,3,300,180.34,145.0,190.5,0.0,38.17385352498289,23,11,0,0.0,19,7
10423,5212,3023.0,0.0,174.0,75.0,154.0,56.0,2.0,0.0,0.0,0.0,123.0,491,0,3863.0,3023.0,3023.0,3.0,0,0,0,1,7,3,300,180.34,155.0,177.8,0.0,39.9151266255989,17,6,0,0.0,19,7
10422,5211,1895.0,1.0,148.0,88.0,95.0,43.0,1.0,0.0,0.0,0.0,279.0,491,39,1895.0,1107.0,1895.0,3.0,0,0,0,1,1,3,300,177.8,155.0,177.8,1.0,32.41067761806981,24,1,0,0.0,19,7
10421,5211,1107.0,0.0,80.0,27.0,58.0,7.0,1.0,0.0,0.0,0.0,25.0,491,39,1895.0,1107.0,1895.0,3.0,0,0,0,1,1,3,300,167.64,155.0,177.8,0.0,37.385352498288846,10,4,0,0.0,19,7
10420,5210,3752.0,0.0,74.0,46.0,43.0,25.0,5.0,5.0,0.0,0.0,367.0,491,6,3752.0,4102.0,3752.0,3.0,0,6,0,0,145,2,142,193.04,265.0,203.2,0.0,33.097878165639976,17,4,0,1.0,19,7
10419,5210,4102.0,0.0,8.0,3.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,491,6,3752.0,4102.0,3752.0,3.0,0,6,0,0,145,2,142,190.5,235.0,193.04,0.0,42.559890485968516,20,8,0,0.0,19,7
10418,5209,466.0,0.0,160.0,51.0,160.0,51.0,2.0,0.0,0.0,0.0,1.0,491,0,466.0,3007.0,3007.0,3.0,0,0,0,1,1,3,300,175.26,155.0,185.42,0.0,35.62765229295003,27,6,0,0.0,19,7
10417,5209,3007.0,0.0,329.0,112.0,326.0,109.0,2.0,0.0,0.0,0.0,19.0,491,0,466.0,3007.0,3007.0,3.0,0,0,0,1,1,3,300,175.26,155.0,187.96,0.0,39.181382614647504,18,5,0,0.0,19,7
10416,5208,103.0,0.0,293.0,158.0,230.0,101.0,4.0,2.0,0.0,0.0,133.0,491,78,103.0,2068.0,103.0,3.0,0,8,1,1,7,3,300,167.64,125.0,165.1,0.0,38.25325119780972,16,8,0,0.0,19,7
10415,5208,2068.0,0.0,185.0,104.0,137.0,61.0,5.0,3.0,0.0,0.0,259.0,491,78,103.0,2068.0,103.0,3.0,0,8,1,1,7,3,300,167.64,125.0,175.26,0.0,35.115674195756334,13,8,0,0.0,19,7
10414,5207,2352.0,0.0,77.0,45.0,45.0,19.0,3.0,2.0,0.0,0.0,140.0,491,6,2352.0,1610.0,1610.0,3.0,0,7,1,0,19,3,146,162.56,125.0,157.48,0.0,29.010266940451746,8,5,0,0.0,19,7
10413,5207,1610.0,0.0,191.0,130.0,88.0,44.0,0.0,0.0,1.0,1.0,395.0,491,6,2352.0,1610.0,1610.0,3.0,0,7,1,0,19,3,146,170.18,135.0,170.18,0.0,35.90143737166324,6,8,0,0.0,19,7
10412,5206,3898.0,1.0,53.0,27.0,53.0,27.0,0.0,0.0,0.0,0.0,11.0,491,39,3898.0,1352.0,3898.0,3.0,0,0,0,0,12,1,213,172.72,155.0,180.34,2.0,34.091718001368925,13,2,0,0.0,19,7
10411,5206,1352.0,0.0,19.0,8.0,19.0,8.0,1.0,0.0,0.0,0.0,0.0,491,39,3898.0,1352.0,3898.0,3.0,0,0,0,0,12,1,213,185.42,155.0,190.5,0.0,36.84325804243669,8,3,0,0.0,19,7
10410,5205,1577.0,0.0,148.0,78.0,106.0,49.0,9.0,2.0,1.0,0.0,151.0,491,78,1577.0,807.0,1577.0,3.0,0,3,0,2,3,3,115,180.34,170.0,182.88,0.0,35.709787816563995,23,3,0,1.0,19,7
10409,5205,807.0,0.0,95.0,34.0,89.0,29.0,2.0,1.0,0.0,0.0,38.0,491,78,1577.0,807.0,1577.0,3.0,0,3,0,2,3,3,115,177.8,170.0,185.42,1.0,33.79329226557152,16,7,0,0.0,19,7
