fight_stat_id,fighter_id,knockdowns,total_strikes_att,total_strikes_succ,sig_strikes_att,sig_strikes_succ,takedown_att,takedown_succ,submission_att,reversals,ctrl_time,event_id,referee,f_1,f_2,winner,num_rounds,title_fight,weight_class,gender,result,finish_time,fighter_height_cm,fighter_weight_lbs,fighter_reach_cm,fighter_stance,fighter_dob,fighter_w,fighter_l,fighter_d,fighter_nc_dq,event_city,event_country,cumulative_ctrl_time,cumulative_reversals,cumulative_submission_att,cumulative_takedown_succ,cumulative_takedown_att,cumulative_sig_strikes_att,cumulative_total_strikes_succ,cumulative_total_strikes_att,cumulative_knockdowns,avg_finish_time
10254,3087.0,1.0,60.0,33.0,52.0,27.0,0.0,0.0,0.0,0.0,29.0,484,4,3087.0,3816.0,3087.0,3.0,0,1,0,0,265,167.64,145.0,177.8,0.0,39.058179329226554,18,4,0,0.0,45,0,457.0,0.0,1.0,9.0,20.0,882.0,360.0,931.0,8.0,260.875
11066,3087.0,2.0,275.0,136.0,266.0,127.0,1.0,1.0,0.0,0.0,84.0,519,4,3087.0,3622.0,3087.0,3.0,0,1,0,1,300,167.64,145.0,177.8,0.0,39.058179329226554,18,4,0,0.0,0,0,541.0,0.0,1.0,10.0,21.0,1148.0,496.0,1206.0,10.0,265.22222222222223
12578,3087.0,1.0,167.0,62.0,165.0,60.0,0.0,0.0,0.0,1.0,47.0,587,5,3087.0,2464.0,3087.0,3.0,0,1,0,1,300,167.64,145.0,177.8,0.0,39.058179329226554,18,4,0,0.0,0,0,588.0,1.0,1.0,10.0,21.0,1313.0,558.0,1373.0,11.0,268.7
13101,3087.0,0.0,332.0,107.0,332.0,107.0,4.0,0.0,0.0,0.0,4.0,608,0,2272.0,3087.0,3087.0,5.0,0,1,0,1,300,167.64,145.0,177.8,0.0,39.058179329226554,18,4,0,0.0,23,0,592.0,1.0,1.0,10.0,25.0,1645.0,665.0,1705.0,11.0,271.54545454545456
13719,3087.0,0.0,72.0,35.0,52.0,22.0,4.0,1.0,0.0,0.0,181.0,634,4,983.0,3087.0,983.0,5.0,1,1,0,2,259,167.64,145.0,177.8,0.0,39.058179329226554,18,4,0,0.0,15,1,773.0,1.0,1.0,11.0,29.0,1697.0,700.0,1777.0,11.0,270.5
14122,3087.0,0.0,309.0,89.0,305.0,87.0,0.0,0.0,0.0,0.0,0.0,651,6,3087.0,380.0,380.0,5.0,0,1,0,1,300,167.64,145.0,177.8,0.0,39.058179329226554,18,4,0,0.0,8,0,773.0,1.0,1.0,11.0,29.0,2002.0,789.0,2086.0,11.0,272.7692307692308
10877,3088.0,0.0,130.0,57.0,127.0,54.0,6.0,2.0,0.0,0.0,123.0,511,1,3477.0,3088.0,3477.0,3.0,0,1,0,1,300,177.8,145.0,187.96,0.0,34.6694045174538,19,7,0,0.0,0,0,123.0,0.0,0.0,2.0,6.0,127.0,57.0,130.0,0.0,300.0
11190,3088.0,0.0,209.0,113.0,196.0,103.0,7.0,5.0,0.0,0.0,347.0,525,4,3088.0,3590.0,3088.0,3.0,0,1,0,1,300,177.8,145.0,187.96,0.0,34.6694045174538,19,7,0,0.0,0,0,470.0,0.0,0.0,7.0,13.0,323.0,170.0,339.0,0.0,300.0
12258,3088.0,0.0,17.0,12.0,14.0,10.0,0.0,0.0,1.0,0.0,49.0,574,1,3088.0,906.0,906.0,3.0,0,1,0,2,113,177.8,145.0,187.96,0.0,34.6694045174538,19,7,0,0.0,0,0,519.0,0.0,1.0,7.0,13.0,337.0,182.0,356.0,0.0,237.66666666666666
13730,3088.0,0.0,170.0,79.0,144.0,62.0,3.0,1.0,0.0,0.0,285.0,635,5,3088.0,3922.0,3088.0,3.0,0,1,0,1,300,177.8,145.0,187.96,0.0,34.6694045174538,19,7,0,0.0,0,0,804.0,0.0,1.0,8.0,16.0,481.0,261.0,526.0,0.0,253.25
14102,3088.0,0.0,185.0,76.0,155.0,57.0,6.0,1.0,0.0,2.0,257.0,651,26,3088.0,2390.0,2390.0,3.0,0,1,0,1,300,177.8,145.0,187.96,0.0,34.6694045174538,19,7,0,0.0,8,0,1061.0,2.0,1.0,9.0,22.0,636.0,337.0,711.0,0.0,262.6
1710,3089.0,0.0,220.0,89.0,212.0,81.0,0.0,0.0,0.0,0.0,0.0,104,165,3089.0,1531.0,3089.0,3.0,0,0,0,1,300,175.26,155.0,177.8,0.0,42.652977412731005,18,12,0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,212.0,89.0,220.0,0.0,300.0
1912,3089.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,113,75,3089.0,2885.0,3089.0,3.0,0,0,0,0,12,175.26,155.0,177.8,0.0,42.652977412731005,18,12,0,1.0,46,0,3.0,0.0,0.0,0.0,0.0,215.0,92.0,223.0,1.0,156.0
2123,3089.0,0.0,80.0,24.0,77.0,21.0,5.0,2.0,0.0,0.0,60.0,124,163,1276.0,3089.0,1276.0,3.0,0,0,0,2,194,175.26,155.0,177.8,0.0,42.652977412731005,18,12,0,1.0,38,0,63.0,0.0,0.0,2.0,5.0,292.0,116.0,303.0,1.0,168.66666666666666
2371,3089.0,0.0,181.0,34.0,172.0,27.0,1.0,0.0,0.0,0.0,20.0,136,2,3185.0,3089.0,3185.0,3.0,0,0,0,1,300,175.26,155.0,177.8,0.0,42.652977412731005,18,12,0,1.0,21,0,83.0,0.0,0.0,2.0,6.0,464.0,150.0,484.0,1.0,201.5
2548,3089.0,0.0,71.0,40.0,53.0,26.0,11.0,7.0,0.0,0.0,548.0,144,0,3089.0,1444.0,3089.0,3.0,0,0,0,1,300,175.26,155.0,177.8,0.0,42.652977412731005,18,12,0,1.0,0,0,631.0,0.0,0.0,9.0,17.0,517.0,190.0,555.0,1.0,221.2
2632,3089.0,1.0,96.0,45.0,74.0,24.0,1.0,0.0,1.0,0.0,19.0,148,195,3089.0,2052.0,2052.0,3.0,0,0,0,1,300,175.26,155.0,177.8,0.0,42.652977412731005,18,12,0,1.0,10,0,650.0,0.0,1.0,9.0,18.0,591.0,235.0,651.0,2.0,234.33333333333334
8537,3092.0,0.0,84.0,51.0,71.0,38.0,9.0,1.0,0.0,0.0,252.0,413,10,3999.0,3092.0,3092.0,3.0,0,5,0,1,300,177.8,170.0,193.04,1.0,36.84052019164955,20,6,0,0.0,82,20,252.0,0.0,0.0,1.0,9.0,71.0,51.0,84.0,0.0,300.0
9059,3092.0,0.0,100.0,54.0,84.0,39.0,6.0,3.0,0.0,0.0,306.0,436,58,1683.0,3092.0,3092.0,3.0,0,3,0,1,300,177.8,170.0,193.04,1.0,36.84052019164955,20,6,0,0.0,16,6,558.0,0.0,0.0,4.0,15.0,155.0,105.0,184.0,0.0,300.0
9408,3092.0,1.0,96.0,47.0,84.0,36.0,3.0,2.0,1.0,0.0,144.0,450,55,3092.0,762.0,3092.0,3.0,0,3,0,1,300,177.8,170.0,193.04,1.0,36.84052019164955,20,6,0,0.0,37,10,702.0,0.0,1.0,6.0,18.0,239.0,152.0,280.0,1.0,300.0
10630,3092.0,0.0,105.0,43.0,92.0,30.0,9.0,0.0,0.0,0.0,164.0,500,6,3092.0,1843.0,1843.0,3.0,0,3,0,1,300,177.8,170.0,193.04,1.0,36.84052019164955,20,6,0,0.0,37,10,866.0,0.0,1.0,6.0,27.0,331.0,195.0,385.0,1.0,300.0
11164,3092.0,0.0,114.0,67.0,67.0,29.0,12.0,4.0,2.0,0.0,410.0,524,24,3092.0,527.0,3092.0,3.0,0,3,0,1,300,177.8,170.0,193.04,1.0,36.84052019164955,20,6,0,0.0,19,7,1276.0,0.0,3.0,10.0,39.0,398.0,262.0,499.0,1.0,300.0
11625,3092.0,0.0,160.0,101.0,101.0,53.0,9.0,4.0,0.0,1.0,268.0,546,4,26.0,3092.0,3092.0,3.0,0,3,0,1,300,177.8,170.0,193.04,1.0,36.84052019164955,20,6,0,0.0,19,7,1544.0,1.0,3.0,14.0,48.0,499.0,363.0,659.0,1.0,300.0
12395,3092.0,0.0,112.0,67.0,79.0,40.0,7.0,2.0,1.0,0.0,177.0,580,1,1004.0,3092.0,1004.0,3.0,0,3,0,1,300,177.8,170.0,193.04,1.0,36.84052019164955,20,6,0,0.0,0,0,1721.0,1.0,4.0,16.0,55.0,578.0,430.0,771.0,1.0,300.0
13067,3092.0,0.0,24.0,7.0,24.0,7.0,2.0,1.0,1.0,0.0,25.0,607,45,3250.0,3092.0,3250.0,3.0,0,3,0,0,152,177.8,170.0,193.04,1.0,36.84052019164955,20,6,0,0.0,3,3,1746.0,1.0,5.0,17.0,57.0,602.0,437.0,795.0,1.0,281.5
11381,3095.0,0.0,43.0,20.0,30.0,11.0,0.0,0.0,0.0,0.0,3.0,534,6,1213.0,3095.0,1213.0,3.0,0,4,0,0,44,175.26,135.0,180.34,2.0,36.91170431211499,10,6,0,0.0,19,7,3.0,0.0,0.0,0.0,0.0,30.0,20.0,43.0,0.0,44.0
3795,3100.0,0.0,227.0,81.0,225.0,79.0,5.0,0.0,0.0,0.0,2.0,202,16,3196.0,3100.0,3196.0,3.0,0,9,0,1,300,170.18,125.0,167.64,1.0,37.25119780971937,20,12,1,0.0,136,0,2.0,0.0,0.0,0.0,5.0,225.0,81.0,227.0,0.0,300.0
4211,3100.0,1.0,256.0,189.0,69.0,36.0,14.0,7.0,4.0,0.0,428.0,222,5,1328.0,3100.0,3100.0,3.0,0,9,0,1,300,170.18,125.0,167.64,1.0,37.25119780971937,20,12,1,0.0,0,0,430.0,0.0,4.0,7.0,19.0,294.0,270.0,483.0,1.0,300.0
4729,3100.0,0.0,386.0,270.0,200.0,116.0,6.0,6.0,2.0,0.0,548.0,244,0,2858.0,3100.0,3100.0,3.0,0,9,0,1,300,170.18,125.0,167.64,1.0,37.25119780971937,20,12,1,0.0,61,0,978.0,0.0,6.0,13.0,25.0,494.0,540.0,869.0,1.0,300.0
4918,3100.0,0.0,188.0,72.0,158.0,48.0,4.0,2.0,1.0,0.0,66.0,252,147,3100.0,3888.0,3888.0,3.0,0,9,0,1,300,170.18,125.0,167.64,1.0,37.25119780971937,20,12,1,0.0,0,0,1044.0,0.0,7.0,15.0,29.0,652.0,612.0,1057.0,1.0,300.0
5295,3100.0,0.0,35.0,27.0,21.0,16.0,3.0,3.0,0.0,0.0,76.0,270,117,3807.0,3100.0,3807.0,3.0,0,9,0,2,248,170.18,125.0,167.64,1.0,37.25119780971937,20,12,1,0.0,124,0,1120.0,0.0,7.0,18.0,32.0,673.0,639.0,1092.0,1.0,289.6
6087,3100.0,0.0,199.0,152.0,88.0,43.0,2.0,1.0,0.0,0.0,75.0,307,101,1893.0,3100.0,1893.0,3.0,0,9,0,1,300,170.18,125.0,167.64,1.0,37.25119780971937,20,12,1,0.0,114,0,1195.0,0.0,7.0,19.0,34.0,761.0,791.0,1291.0,1.0,291.3333333333333
7797,3100.0,0.0,157.0,110.0,61.0,24.0,4.0,4.0,2.0,0.0,218.0,380,0,2365.0,3100.0,2365.0,5.0,1,9,0,1,300,170.18,125.0,167.64,1.0,37.25119780971937,20,12,1,0.0,0,0,1413.0,0.0,9.0,23.0,38.0,822.0,901.0,1448.0,1.0,292.57142857142856
8101,3100.0,0.0,136.0,98.0,91.0,57.0,14.0,12.0,1.0,3.0,483.0,394,133,621.0,3100.0,3100.0,3.0,0,9,0,1,300,170.18,125.0,167.64,1.0,37.25119780971937,20,12,1,0.0,12,0,1896.0,3.0,10.0,35.0,52.0,913.0,999.0,1584.0,1.0,293.5
8226,3100.0,0.0,4.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,399,6,3100.0,1483.0,1483.0,3.0,0,9,0,2,49,170.18,125.0,167.64,1.0,37.25119780971937,20,12,1,0.0,31,8,1896.0,3.0,10.0,35.0,54.0,917.0,1000.0,1588.0,1.0,266.3333333333333
8768,3100.0,0.0,75.0,54.0,24.0,12.0,1.0,1.0,2.0,2.0,334.0,423,5,3100.0,3270.0,3100.0,3.0,0,4,0,2,101,170.18,125.0,167.64,1.0,37.25119780971937,20,12,1,0.0,0,0,2230.0,5.0,12.0,36.0,55.0,941.0,1054.0,1663.0,1.0,249.8
10523,3100.0,0.0,45.0,33.0,38.0,26.0,3.0,1.0,0.0,0.0,4.0,496,15,2997.0,3100.0,2997.0,3.0,0,9,0,2,188,170.18,125.0,167.64,1.0,37.25119780971937,20,12,1,0.0,38,0,2234.0,5.0,12.0,37.0,58.0,979.0,1087.0,1708.0,1.0,244.1818181818182
10740,3100.0,0.0,157.0,86.0,111.0,47.0,11.0,3.0,0.0,0.0,122.0,505,16,3100.0,3924.0,3924.0,3.0,0,9,0,1,300,170.18,125.0,167.64,1.0,37.25119780971937,20,12,1,0.0,0,0,2356.0,5.0,12.0,40.0,69.0,1090.0,1173.0,1865.0,1.0,248.83333333333334
10988,3100.0,0.0,55.0,40.0,32.0,17.0,10.0,4.0,0.0,1.0,241.0,516,1,3100.0,927.0,927.0,3.0,0,9,0,2,198,170.18,125.0,167.64,1.0,37.25119780971937,20,12,1,0.0,0,0,2597.0,6.0,12.0,44.0,79.0,1122.0,1213.0,1920.0,1.0,244.92307692307693
11134,3100.0,0.0,193.0,90.0,169.0,67.0,13.0,1.0,2.0,1.0,162.0,522,6,3100.0,3797.0,3100.0,3.0,0,9,0,1,300,170.18,125.0,167.64,1.0,37.25119780971937,20,12,1,0.0,19,7,2759.0,7.0,14.0,45.0,92.0,1291.0,1303.0,2113.0,1.0,248.85714285714286
11786,3100.0,0.0,120.0,91.0,44.0,25.0,7.0,4.0,0.0,0.0,799.0,553,1,3100.0,3061.0,3100.0,3.0,0,9,0,1,300,170.18,125.0,167.64,1.0,37.25119780971937,20,12,1,0.0,0,0,3558.0,7.0,14.0,49.0,99.0,1335.0,1394.0,2233.0,1.0,252.26666666666668
12384,3100.0,0.0,255.0,105.0,215.0,70.0,10.0,1.0,0.0,0.0,148.0,579,4,3100.0,1478.0,1478.0,3.0,0,9,0,1,300,170.18,125.0,167.64,1.0,37.25119780971937,20,12,1,0.0,0,0,3706.0,7.0,14.0,50.0,109.0,1550.0,1499.0,2488.0,1.0,255.25
12762,3100.0,1.0,227.0,117.0,179.0,79.0,9.0,3.0,0.0,0.0,52.0,595,5,3100.0,324.0,3100.0,3.0,0,9,0,1,300,170.18,125.0,167.64,1.0,37.25119780971937,20,12,1,0.0,0,0,3758.0,7.0,14.0,53.0,118.0,1729.0,1616.0,2715.0,2.0,257.88235294117646
14050,3100.0,0.0,237.0,153.0,57.0,28.0,7.0,6.0,0.0,0.0,673.0,648,1,3100.0,4011.0,3100.0,3.0,0,9,0,1,300,170.18,125.0,167.64,1.0,37.25119780971937,20,12,1,0.0,0,0,4431.0,7.0,14.0,59.0,125.0,1786.0,1769.0,2952.0,2.0,260.22222222222223
5476,3101.0,0.0,73.0,50.0,37.0,22.0,10.0,3.0,2.0,0.0,389.0,278,82,3101.0,1627.0,3101.0,3.0,0,0,0,1,300,175.26,155.0,182.88,0.0,38.992470910335385,15,2,0,0.0,14,0,389.0,0.0,2.0,3.0,10.0,37.0,50.0,73.0,0.0,300.0
5956,3101.0,0.0,71.0,35.0,60.0,24.0,5.0,3.0,0.0,0.0,138.0,301,0,3101.0,3865.0,3865.0,3.0,0,0,0,0,204,175.26,155.0,182.88,0.0,38.992470910335385,15,2,0,0.0,24,0,527.0,0.0,2.0,6.0,15.0,97.0,85.0,144.0,0.0,252.0
2365,3102.0,2.0,93.0,55.0,59.0,28.0,4.0,3.0,3.0,3.0,406.0,135,55,3417.0,3102.0,3417.0,3.0,0,3,0,1,300,175.26,170.0,180.34,0.0,38.992470910335385,31,15,0,0.0,88,0,406.0,3.0,3.0,3.0,4.0,59.0,55.0,93.0,2.0,300.0
2504,3102.0,1.0,56.0,30.0,39.0,15.0,2.0,2.0,0.0,0.0,278.0,142,75,3102.0,1143.0,3102.0,3.0,0,3,0,0,22,175.26,170.0,180.34,0.0,38.992470910335385,31,15,0,0.0,0,0,684.0,3.0,3.0,5.0,6.0,98.0,85.0,149.0,3.0,161.0
2787,3102.0,0.0,138.0,92.0,67.0,38.0,7.0,5.0,0.0,0.0,544.0,155,0,2493.0,3102.0,3102.0,3.0,0,3,0,4,141,175.26,170.0,180.34,0.0,38.992470910335385,31,15,0,0.0,20,0,1228.0,3.0,3.0,10.0,13.0,165.0,177.0,287.0,3.0,154.33333333333334
3056,3102.0,0.0,98.0,41.0,76.0,25.0,5.0,3.0,0.0,0.0,105.0,168,147,3102.0,994.0,3102.0,3.0,0,3,0,1,300,175.26,170.0,180.34,0.0,38.992470910335385,31,15,0,0.0,0,0,1333.0,3.0,3.0,13.0,18.0,241.0,218.0,385.0,3.0,190.75
3166,3102.0,1.0,19.0,9.0,19.0,9.0,1.0,1.0,0.0,0.0,8.0,173,0,3102.0,1201.0,3102.0,3.0,0,3,0,0,162,175.26,170.0,180.34,0.0,38.992470910335385,31,15,0,0.0,62,5,1341.0,3.0,3.0,14.0,19.0,260.0,227.0,404.0,4.0,185.0
3379,3102.0,1.0,17.0,10.0,16.0,9.0,0.0,0.0,0.0,0.0,4.0,182,68,727.0,3102.0,3102.0,3.0,0,3,0,0,53,175.26,170.0,180.34,0.0,38.992470910335385,31,15,0,0.0,107,0,1345.0,3.0,3.0,14.0,19.0,276.0,237.0,421.0,5.0,163.0
3689,3102.0,1.0,141.0,78.0,124.0,62.0,8.0,2.0,0.0,0.0,102.0,197,3,870.0,3102.0,3102.0,3.0,0,3,0,1,300,175.26,170.0,180.34,0.0,38.992470910335385,31,15,0,0.0,137,0,1447.0,3.0,3.0,16.0,27.0,400.0,315.0,562.0,6.0,182.57142857142858
3874,3102.0,1.0,64.0,27.0,50.0,19.0,0.0,0.0,0.0,0.0,248.0,205,165,3102.0,2293.0,2293.0,5.0,0,3,0,0,100,175.26,170.0,180.34,0.0,38.992470910335385,31,15,0,0.0,0,0,1695.0,3.0,3.0,16.0,27.0,450.0,342.0,626.0,7.0,172.25
4104,3102.0,0.0,83.0,27.0,81.0,25.0,4.0,2.0,0.0,0.0,65.0,216,84,3102.0,2560.0,3102.0,3.0,0,3,0,1,300,175.26,170.0,180.34,0.0,38.992470910335385,31,15,0,0.0,46,0,1760.0,3.0,3.0,18.0,31.0,531.0,369.0,709.0,7.0,186.44444444444446
4406,3102.0,1.0,25.0,13.0,25.0,13.0,0.0,0.0,0.0,0.0,3.0,230,154,3102.0,1860.0,3102.0,3.0,0,3,0,0,180,175.26,170.0,180.34,0.0,38.992470910335385,31,15,0,0.0,110,5,1763.0,3.0,3.0,18.0,31.0,556.0,382.0,734.0,8.0,185.8
4643,3102.0,0.0,106.0,27.0,97.0,19.0,3.0,1.0,0.0,0.0,63.0,240,0,1940.0,3102.0,1940.0,3.0,0,3,0,1,300,175.26,170.0,180.34,0.0,38.992470910335385,31,15,0,0.0,133,0,1826.0,3.0,3.0,19.0,34.0,653.0,409.0,840.0,8.0,196.1818181818182
5351,3102.0,0.0,90.0,30.0,89.0,29.0,3.0,2.0,0.0,0.0,46.0,272,0,2097.0,3102.0,2097.0,3.0,0,3,0,0,186,175.26,170.0,180.34,0.0,38.992470910335385,31,15,0,0.0,0,0,1872.0,3.0,3.0,21.0,37.0,742.0,439.0,930.0,8.0,195.33333333333334
5880,3102.0,0.0,27.0,12.0,24.0,10.0,1.0,1.0,0.0,0.0,3.0,297,121,3102.0,2861.0,2861.0,3.0,0,3,0,2,286,175.26,170.0,180.34,0.0,38.992470910335385,31,15,0,0.0,41,12,1875.0,3.0,3.0,22.0,38.0,766.0,451.0,957.0,8.0,202.30769230769232
6142,3102.0,0.0,64.0,26.0,52.0,15.0,0.0,0.0,1.0,0.0,22.0,309,28,3102.0,2178.0,3102.0,3.0,0,3,0,2,260,175.26,170.0,180.34,0.0,38.992470910335385,31,15,0,0.0,60,0,1897.0,3.0,4.0,22.0,38.0,818.0,477.0,1021.0,8.0,206.42857142857142
6504,3102.0,1.0,23.0,14.0,14.0,5.0,1.0,0.0,0.0,0.0,1.0,325,121,3102.0,401.0,401.0,5.0,0,3,0,0,269,175.26,170.0,180.34,0.0,38.992470910335385,31,15,0,0.0,0,0,1898.0,3.0,4.0,22.0,39.0,832.0,491.0,1044.0,9.0,210.6
6989,3102.0,0.0,109.0,39.0,99.0,30.0,4.0,0.0,0.0,0.0,54.0,346,35,901.0,3102.0,901.0,3.0,0,3,0,1,300,175.26,170.0,180.34,0.0,38.992470910335385,31,15,0,0.0,11,0,1952.0,3.0,4.0,22.0,43.0,931.0,530.0,1153.0,9.0,216.1875
7447,3102.0,2.0,43.0,29.0,34.0,21.0,0.0,0.0,0.0,0.0,41.0,365,6,3661.0,3102.0,3102.0,3.0,0,3,0,0,106,175.26,170.0,180.34,0.0,38.992470910335385,31,15,0,0.0,54,0,1993.0,3.0,4.0,22.0,43.0,965.0,559.0,1196.0,11.0,209.7058823529412
7794,3102.0,0.0,31.0,11.0,31.0,11.0,1.0,0.0,0.0,0.0,3.0,380,0,3102.0,1819.0,1819.0,3.0,0,3,0,0,245,175.26,170.0,180.34,0.0,38.992470910335385,31,15,0,0.0,0,0,1996.0,3.0,4.0,22.0,44.0,996.0,570.0,1227.0,11.0,211.66666666666666
8132,3102.0,0.0,44.0,20.0,41.0,17.0,4.0,1.0,0.0,0.0,28.0,395,132,3102.0,1240.0,1240.0,3.0,0,3,0,0,65,175.26,170.0,180.34,0.0,38.992470910335385,31,15,0,0.0,5,0,2024.0,3.0,4.0,23.0,48.0,1037.0,590.0,1271.0,11.0,203.94736842105263
9148,3102.0,0.0,12.0,7.0,9.0,5.0,0.0,0.0,0.0,0.0,40.0,439,3,3102.0,803.0,803.0,3.0,0,3,0,0,116,175.26,170.0,180.34,0.0,38.992470910335385,31,15,0,0.0,72,0,2064.0,3.0,4.0,23.0,48.0,1046.0,597.0,1283.0,11.0,199.55
9372,3102.0,0.0,14.0,12.0,14.0,12.0,0.0,0.0,0.0,0.0,21.0,448,17,3102.0,3865.0,3865.0,3.0,0,3,0,0,146,175.26,170.0,180.34,0.0,38.992470910335385,31,15,0,0.0,68,0,2085.0,3.0,4.0,23.0,48.0,1060.0,609.0,1297.0,11.0,197.0
2589,3103.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,10.0,146,102,1957.0,3103.0,3103.0,3.0,0,0,0,0,44,177.8,145.0,180.34,0.0,39.85763175906913,27,11,0,0.0,114,0,10.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,44.0
2776,3103.0,0.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,27.0,155,0,3103.0,1401.0,1401.0,3.0,0,0,0,2,41,177.8,145.0,180.34,0.0,39.85763175906913,27,11,0,0.0,20,0,37.0,0.0,0.0,2.0,3.0,6.0,0.0,6.0,0.0,42.5
3222,3103.0,0.0,289.0,79.0,288.0,78.0,4.0,1.0,0.0,0.0,5.0,176,77,3103.0,1382.0,3103.0,3.0,0,1,0,1,300,177.8,145.0,180.34,0.0,39.85763175906913,27,11,0,0.0,9,5,42.0,0.0,0.0,3.0,7.0,294.0,79.0,295.0,0.0,128.33333333333334
3425,3103.0,0.0,218.0,175.0,49.0,27.0,6.0,1.0,3.0,0.0,789.0,185,3,18.0,3103.0,3103.0,3.0,0,1,0,1,300,177.8,145.0,180.34,0.0,39.85763175906913,27,11,0,0.0,26,0,831.0,0.0,3.0,4.0,13.0,343.0,254.0,513.0,0.0,171.25
3843,3103.0,0.0,187.0,115.0,88.0,36.0,6.0,1.0,1.0,0.0,392.0,204,0,3689.0,3103.0,3103.0,3.0,0,1,0,1,300,177.8,145.0,180.34,0.0,39.85763175906913,27,11,0,0.0,0,0,1223.0,0.0,4.0,5.0,19.0,431.0,369.0,700.0,0.0,197.0
4147,3103.0,0.0,159.0,103.0,91.0,44.0,7.0,6.0,6.0,0.0,682.0,219,173,707.0,3103.0,3103.0,3.0,0,1,0,1,300,177.8,145.0,180.34,0.0,39.85763175906913,27,11,0,0.0,110,5,1905.0,0.0,10.0,11.0,26.0,522.0,472.0,859.0,0.0,214.16666666666666
4397,3103.0,1.0,59.0,19.0,54.0,14.0,2.0,0.0,0.0,0.0,21.0,230,75,3526.0,3103.0,3103.0,3.0,0,1,0,0,186,177.8,145.0,180.34,0.0,39.85763175906913,27,11,0,0.0,110,5,1926.0,0.0,10.0,11.0,28.0,576.0,491.0,918.0,1.0,210.14285714285714
4475,3103.0,0.0,29.0,2.0,29.0,2.0,0.0,0.0,0.0,0.0,0.0,233,0,1727.0,3103.0,1727.0,3.0,0,1,0,0,68,177.8,145.0,180.34,0.0,39.85763175906913,27,11,0,0.0,121,0,1926.0,0.0,10.0,11.0,28.0,605.0,493.0,947.0,1.0,192.375
4702,3103.0,0.0,205.0,100.0,144.0,48.0,5.0,2.0,0.0,0.0,417.0,243,3,3103.0,2547.0,3103.0,3.0,0,1,0,1,300,177.8,145.0,180.34,0.0,39.85763175906913,27,11,0,0.0,132,0,2343.0,0.0,10.0,13.0,33.0,749.0,593.0,1152.0,1.0,204.33333333333334
5066,3103.0,0.0,142.0,26.0,137.0,21.0,9.0,0.0,4.0,0.0,74.0,259,121,3103.0,542.0,542.0,3.0,0,1,0,1,300,177.8,145.0,180.34,0.0,39.85763175906913,27,11,0,0.0,48,0,2417.0,0.0,14.0,13.0,42.0,886.0,619.0,1294.0,1.0,213.9
5812,3103.0,0.0,251.0,133.0,154.0,47.0,14.0,1.0,0.0,0.0,483.0,294,42,3103.0,1827.0,3103.0,3.0,0,1,0,1,300,177.8,145.0,180.34,0.0,39.85763175906913,27,11,0,0.0,16,6,2900.0,0.0,14.0,14.0,56.0,1040.0,752.0,1545.0,1.0,221.72727272727272
5980,3103.0,0.0,140.0,77.0,97.0,37.0,6.0,1.0,1.0,0.0,163.0,302,28,3103.0,3224.0,3224.0,3.0,0,1,0,1,300,177.8,145.0,180.34,0.0,39.85763175906913,27,11,0,0.0,115,6,3063.0,0.0,15.0,15.0,62.0,1137.0,829.0,1685.0,1.0,228.25
6720,3103.0,0.0,212.0,112.0,130.0,40.0,11.0,7.0,2.0,0.0,511.0,335,6,3103.0,149.0,3103.0,3.0,0,1,0,1,300,177.8,145.0,180.34,0.0,39.85763175906913,27,11,0,0.0,103,24,3574.0,0.0,17.0,22.0,73.0,1267.0,941.0,1897.0,1.0,233.76923076923077
7082,3103.0,0.0,255.0,193.0,153.0,104.0,11.0,7.0,0.0,0.0,522.0,350,75,3103.0,648.0,3103.0,3.0,0,1,0,1,300,177.8,145.0,180.34,0.0,39.85763175906913,27,11,0,0.0,0,0,4096.0,0.0,17.0,29.0,84.0,1420.0,1134.0,2152.0,1.0,238.5
7422,3103.0,0.0,256.0,206.0,57.0,33.0,6.0,5.0,0.0,0.0,705.0,364,0,3103.0,1261.0,3103.0,3.0,0,1,0,1,300,177.8,145.0,180.34,0.0,39.85763175906913,27,11,0,0.0,48,0,4801.0,0.0,17.0,34.0,90.0,1477.0,1340.0,2408.0,1.0,242.6
8009,3103.0,1.0,109.0,72.0,59.0,28.0,1.0,0.0,1.0,1.0,82.0,390,5,3816.0,3103.0,3103.0,3.0,0,1,0,0,199,177.8,145.0,180.34,0.0,39.85763175906913,27,11,0,0.0,0,0,4883.0,1.0,18.0,34.0,91.0,1536.0,1412.0,2517.0,2.0,239.875
8375,3103.0,0.0,189.0,99.0,154.0,70.0,10.0,3.0,2.0,0.0,246.0,405,3,3790.0,3103.0,3103.0,3.0,0,1,0,1,300,177.8,145.0,180.34,0.0,39.85763175906913,27,11,0,0.0,86,0,5129.0,1.0,20.0,37.0,101.0,1690.0,1511.0,2706.0,2.0,243.41176470588235
