fight_stat_id,fight_id,fighter_id,referee,f_1,f_2,winner,num_rounds,title_fight,weight_class,gender,fighter_height_cm,fighter_weight_lbs,fighter_reach_cm,fighter_stance,fighter_dob,fighter_w,fighter_l,fighter_d,fighter_nc_dq,cumulative_ctrl_time,cumulative_reversals,cumulative_submission_att,cumulative_takedown_succ,cumulative_takedown_att,cumulative_sig_strikes_att,cumulative_total_strikes_succ,cumulative_total_strikes_att,cumulative_knockdowns,avg_finish_time
8080,4040,2305.0,3,2305.0,3269.0,2305.0,3.0,0,1,0,177.8,145.0,185.42,0.0,35.397672826830934,17,4,0,0.0,1711.0,2.0,2.0,14.0,26.0,529.0,310.0,666.0,2.0,221.33333333333334
8772,4386,2305.0,121,2305.0,2817.0,2305.0,3.0,0,1,0,177.8,145.0,185.42,0.0,35.397672826830934,17,4,0,0.0,1996.0,3.0,2.0,16.0,29.0,612.0,366.0,766.0,2.0,229.2
9268,4634,2305.0,4,2305.0,1727.0,1727.0,3.0,0,1,0,177.8,145.0,185.42,0.0,35.397672826830934,17,4,0,0.0,1996.0,3.0,2.0,16.0,29.0,624.0,369.0,778.0,2.0,224.0
9807,4904,2305.0,16,2991.0,2305.0,2991.0,3.0,0,1,0,177.8,145.0,185.42,0.0,35.397672826830934,17,4,0,0.0,2046.0,3.0,2.0,16.0,29.0,767.0,450.0,926.0,3.0,230.33333333333334
10388,5194,2307.0,55,2307.0,2466.0,2307.0,3.0,0,10,0,193.04,205.0,198.12,0.0,30.297056810403834,15,5,1,0.0,5.0,0.0,1.0,0.0,1.0,190.0,86.0,195.0,0.0,119.0
10726,5363,2307.0,6,2307.0,982.0,2307.0,3.0,0,10,0,193.04,205.0,198.12,0.0,30.297056810403834,15,5,1,0.0,7.0,0.0,1.0,0.0,1.0,200.0,91.0,205.0,1.0,91.5
11870,5935,2307.0,1,2307.0,2197.0,2307.0,3.0,0,10,0,193.04,205.0,198.12,0.0,30.297056810403834,15,5,1,0.0,731.0,0.0,1.0,8.0,10.0,246.0,164.0,304.0,1.0,161.0
3148,1574,2309.0,3,2309.0,2876.0,2309.0,3.0,0,1,0,170.18,145.0,182.88,0.0,37.02395619438741,17,8,0,0.0,162.0,0.0,1.0,1.0,2.0,100.0,47.0,119.0,0.0,299.0
3561,1781,2309.0,0,2520.0,2309.0,2309.0,3.0,0,1,0,170.18,145.0,182.88,0.0,37.02395619438741,17,8,0,0.0,165.0,0.0,1.0,1.0,2.0,110.0,53.0,129.0,1.0,153.0
3830,1915,2309.0,3,2309.0,1189.0,2309.0,5.0,0,1,0,170.18,145.0,182.88,0.0,37.02395619438741,17,8,0,0.0,467.0,0.0,4.0,5.0,6.0,264.0,202.0,369.0,1.0,124.33333333333333
4669,2335,2309.0,0,4050.0,2309.0,4050.0,5.0,1,1,0,170.18,145.0,182.88,0.0,37.02395619438741,17,8,0,0.0,470.0,0.0,4.0,5.0,6.0,381.0,244.0,514.0,1.0,123.25
7957,3979,2309.0,0,3790.0,2309.0,2309.0,5.0,0,1,0,170.18,145.0,182.88,0.0,37.02395619438741,17,8,0,0.0,475.0,0.0,4.0,5.0,7.0,416.0,263.0,551.0,2.0,128.4
9548,4774,2309.0,15,2309.0,983.0,983.0,5.0,0,1,0,170.18,145.0,182.88,0.0,37.02395619438741,17,8,0,0.0,535.0,0.0,4.0,5.0,12.0,724.0,393.0,863.0,2.0,156.83333333333334
10187,5094,2309.0,83,1644.0,2309.0,2309.0,5.0,0,1,0,170.18,145.0,182.88,0.0,37.02395619438741,17,8,0,0.0,561.0,0.0,4.0,5.0,12.0,748.0,411.0,889.0,3.0,142.71428571428572
10731,5366,2309.0,6,3122.0,2309.0,2309.0,5.0,0,1,0,170.18,145.0,182.88,0.0,37.02395619438741,17,8,0,0.0,561.0,0.0,4.0,5.0,12.0,808.0,490.0,986.0,4.0,149.625
11435,5718,2309.0,10,1377.0,2309.0,1377.0,5.0,0,1,0,170.18,145.0,182.88,0.0,37.02395619438741,17,8,0,0.0,561.0,0.0,4.0,5.0,12.0,971.0,554.0,1152.0,4.0,166.33333333333334
12098,6049,2309.0,0,2309.0,2464.0,2309.0,5.0,0,1,0,170.18,145.0,182.88,0.0,37.02395619438741,17,8,0,0.0,1171.0,0.0,7.0,8.0,17.0,1137.0,708.0,1400.0,4.0,179.7
8220,4110,2311.0,64,2311.0,548.0,2311.0,3.0,0,3,0,180.34,170.0,182.88,0.0,36.114989733059545,13,5,0,0.0,98.0,0.0,0.0,0.0,0.0,83.0,59.0,103.0,0.0,300.0
8493,4247,2311.0,45,3959.0,2311.0,3959.0,3.0,0,3,0,180.34,170.0,182.88,0.0,36.114989733059545,13,5,0,0.0,221.0,0.0,0.0,0.0,0.0,178.0,112.0,202.0,0.0,300.0
8874,4437,2311.0,116,2311.0,4100.0,2311.0,3.0,0,3,0,180.34,170.0,182.88,0.0,36.114989733059545,13,5,0,0.0,234.0,0.0,0.0,1.0,1.0,308.0,176.0,333.0,0.0,300.0
10508,5254,2311.0,6,2311.0,2016.0,2016.0,3.0,0,3,0,180.34,170.0,182.88,0.0,36.114989733059545,13,5,0,0.0,234.0,0.0,0.0,1.0,1.0,403.0,200.0,428.0,0.0,300.0
10101,5051,2320.0,3,2727.0,2320.0,2727.0,3.0,0,0,0,175.26,145.0,175.26,2.0,28.32580424366872,15,6,1,0.0,0.0,0.0,0.0,0.0,0.0,146.0,55.0,146.0,0.0,300.0
10727,5364,2320.0,39,3472.0,2320.0,2320.0,3.0,0,1,0,175.26,145.0,175.26,2.0,28.32580424366872,15,6,1,0.0,21.0,0.0,0.0,0.0,0.0,275.0,130.0,286.0,2.0,286.0
11039,5520,2320.0,5,2991.0,2320.0,2991.0,3.0,0,1,0,175.26,145.0,175.26,2.0,28.32580424366872,15,6,1,0.0,35.0,0.0,0.0,0.0,0.0,413.0,195.0,428.0,3.0,290.6666666666667
11816,5908,2320.0,1,2320.0,966.0,2320.0,3.0,0,1,0,175.26,145.0,175.26,2.0,28.32580424366872,15,6,1,0.0,212.0,0.0,0.0,0.0,1.0,633.0,323.0,676.0,5.0,285.75
12281,6141,2320.0,4,3073.0,2320.0,3073.0,3.0,0,11,0,175.26,145.0,175.26,2.0,28.32580424366872,15,6,1,0.0,212.0,0.0,0.0,0.0,1.0,796.0,426.0,857.0,6.0,263.8
5601,2801,2321.0,16,3893.0,2321.0,2321.0,3.0,0,3,0,182.88,170.0,185.42,1.0,42.32991101984942,17,7,0,0.0,17.0,0.0,0.0,0.0,0.0,43.0,26.0,44.0,1.0,263.0
5857,2929,2321.0,16,4001.0,2321.0,4001.0,3.0,0,3,0,182.88,170.0,185.42,1.0,42.32991101984942,17,7,0,0.0,52.0,0.0,0.0,0.0,0.0,199.0,122.0,217.0,1.0,281.5
6140,3070,2321.0,121,2321.0,201.0,2321.0,3.0,0,3,0,182.88,170.0,185.42,1.0,42.32991101984942,17,7,0,0.0,53.0,0.0,0.0,0.0,0.0,224.0,134.0,242.0,1.0,234.0
6518,3259,2321.0,0,2321.0,3134.0,2321.0,3.0,0,3,0,182.88,170.0,185.42,1.0,42.32991101984942,17,7,0,0.0,226.0,0.0,0.0,1.0,1.0,328.0,197.0,358.0,2.0,250.5
6704,3352,2321.0,82,2321.0,337.0,337.0,3.0,0,3,0,182.88,170.0,185.42,1.0,42.32991101984942,17,7,0,0.0,226.0,0.0,0.0,1.0,1.0,362.0,214.0,392.0,2.0,235.4
7109,3555,2321.0,45,1422.0,2321.0,2321.0,3.0,0,3,0,182.88,170.0,185.42,1.0,42.32991101984942,17,7,0,0.0,260.0,0.0,0.0,1.0,1.0,402.0,251.0,437.0,3.0,218.66666666666666
7336,3668,2321.0,0,2321.0,1577.0,2321.0,3.0,0,3,0,182.88,170.0,185.42,1.0,42.32991101984942,17,7,0,0.0,357.0,0.0,0.0,1.0,1.0,571.0,356.0,628.0,6.0,230.28571428571428
7866,3933,2321.0,0,2321.0,1240.0,2321.0,3.0,0,3,0,182.88,170.0,185.42,1.0,42.32991101984942,17,7,0,0.0,423.0,0.0,0.0,3.0,6.0,704.0,425.0,761.0,7.0,239.0
8061,4031,2321.0,6,1496.0,2321.0,1496.0,3.0,0,3,0,182.88,170.0,185.42,1.0,42.32991101984942,17,7,0,0.0,423.0,0.0,0.0,3.0,6.0,737.0,442.0,794.0,7.0,217.55555555555554
8420,4210,2321.0,19,2321.0,1161.0,1161.0,3.0,0,3,0,182.88,170.0,185.42,1.0,42.32991101984942,17,7,0,0.0,423.0,0.0,0.0,3.0,6.0,746.0,447.0,803.0,7.0,206.2
8929,4465,2321.0,26,803.0,2321.0,2321.0,3.0,0,3,0,182.88,170.0,185.42,1.0,42.32991101984942,17,7,0,0.0,441.0,0.0,0.0,3.0,6.0,887.0,525.0,944.0,9.0,201.8181818181818
9988,4994,2321.0,79,2321.0,2736.0,2736.0,3.0,0,3,0,182.88,170.0,185.42,1.0,42.32991101984942,17,7,0,0.0,470.0,0.0,0.0,4.0,8.0,987.0,550.0,1045.0,9.0,210.0
11524,5762,2321.0,5,2321.0,2778.0,2321.0,3.0,0,3,0,182.88,170.0,185.42,1.0,42.32991101984942,17,7,0,0.0,480.0,1.0,2.0,4.0,9.0,1318.0,719.0,1377.0,9.0,216.92307692307693
4949,2475,2322.0,45,831.0,2322.0,2322.0,3.0,0,5,0,185.42,185.0,195.58,1.0,34.59822039698837,24,6,0,0.0,238.0,1.0,0.0,1.0,4.0,46.0,84.0,120.0,0.0,300.0
5365,2683,2322.0,148,3504.0,2322.0,3504.0,3.0,0,5,0,185.42,185.0,195.58,1.0,34.59822039698837,24,6,0,0.0,354.0,2.0,0.0,1.0,6.0,71.0,147.0,197.0,0.0,299.5
5757,2879,2322.0,114,354.0,2322.0,2322.0,3.0,0,5,0,185.42,185.0,195.58,1.0,34.59822039698837,24,6,0,0.0,552.0,2.0,0.0,2.0,8.0,169.0,279.0,356.0,0.0,299.6666666666667
6723,3362,2322.0,13,3921.0,2322.0,2322.0,3.0,0,5,0,185.42,185.0,195.58,1.0,34.59822039698837,24,6,0,0.0,797.0,2.0,0.0,4.0,11.0,270.0,386.0,532.0,0.0,299.75
7057,3529,2322.0,0,772.0,2322.0,2322.0,3.0,0,5,0,185.42,185.0,195.58,1.0,34.59822039698837,24,6,0,0.0,825.0,2.0,0.0,6.0,15.0,440.0,458.0,716.0,0.0,299.8
7301,3651,2322.0,75,1786.0,2322.0,2322.0,3.0,0,5,0,185.42,185.0,195.58,1.0,34.59822039698837,24,6,0,0.0,826.0,2.0,0.0,6.0,15.0,450.0,462.0,726.0,1.0,259.6666666666667
7741,3871,2322.0,117,2060.0,2322.0,2322.0,3.0,0,5,0,185.42,185.0,195.58,1.0,34.59822039698837,24,6,0,0.0,1309.0,3.0,0.0,7.0,17.0,533.0,555.0,869.0,1.0,265.42857142857144
8156,4078,2322.0,131,2322.0,3690.0,3690.0,3.0,0,5,0,185.42,185.0,195.58,1.0,34.59822039698837,24,6,0,0.0,1366.0,3.0,0.0,8.0,19.0,618.0,604.0,979.0,1.0,269.75
8474,4237,2322.0,92,2322.0,2671.0,2671.0,3.0,0,5,0,185.42,185.0,195.58,1.0,34.59822039698837,24,6,0,0.0,1504.0,3.0,1.0,9.0,21.0,708.0,664.0,1087.0,2.0,255.88888888888889
9020,4510,2322.0,51,2322.0,438.0,438.0,3.0,0,5,0,185.42,185.0,195.58,1.0,34.59822039698837,24,6,0,0.0,1549.0,3.0,1.0,9.0,24.0,782.0,704.0,1177.0,2.0,243.9
10008,5004,2322.0,0,2322.0,3991.0,2322.0,3.0,0,5,0,185.42,185.0,195.58,1.0,34.59822039698837,24,6,0,0.0,2125.0,3.0,1.0,13.0,28.0,851.0,815.0,1326.0,2.0,249.0
10297,5149,2322.0,0,3846.0,2322.0,2322.0,3.0,0,5,0,185.42,185.0,195.58,1.0,34.59822039698837,24,6,0,0.0,2414.0,4.0,1.0,14.0,35.0,968.0,913.0,1507.0,2.0,253.25
10975,5488,2322.0,0,3985.0,2322.0,2322.0,3.0,0,5,0,185.42,185.0,195.58,1.0,34.59822039698837,24,6,0,0.0,2460.0,4.0,1.0,14.0,40.0,1084.0,1014.0,1661.0,2.0,256.84615384615387
11953,5977,2322.0,0,512.0,2322.0,512.0,3.0,0,5,0,185.42,185.0,195.58,1.0,34.59822039698837,24,6,0,0.0,2460.0,4.0,1.0,14.0,41.0,1280.0,1051.0,1857.0,2.0,259.92857142857144
3202,1601,2326.0,165,2326.0,526.0,2326.0,3.0,0,4,0,165.1,135.0,167.64,0.0,41.51950718685831,15,12,0,0.0,69.0,0.0,0.0,1.0,1.0,28.0,17.0,30.0,0.0,241.0
3458,1729,2326.0,147,2326.0,3328.0,2326.0,3.0,0,4,0,165.1,135.0,167.64,0.0,41.51950718685831,15,12,0,0.0,536.0,0.0,0.0,6.0,6.0,131.0,101.0,177.0,0.0,270.5
3665,1833,2326.0,147,3868.0,2326.0,3868.0,3.0,0,4,0,165.1,135.0,167.64,0.0,41.51950718685831,15,12,0,0.0,547.0,0.0,0.0,6.0,13.0,337.0,183.0,392.0,0.0,280.3333333333333
3891,1946,2326.0,179,115.0,2326.0,115.0,3.0,0,4,0,165.1,135.0,167.64,0.0,41.51950718685831,15,12,0,0.0,547.0,0.0,0.0,6.0,17.0,481.0,232.0,537.0,0.0,272.75
4172,2086,2326.0,0,2326.0,4063.0,2326.0,3.0,0,4,0,165.1,135.0,167.64,0.0,41.51950718685831,15,12,0,0.0,815.0,0.0,1.0,6.0,18.0,499.0,248.0,559.0,0.0,278.0
4459,2230,2326.0,165,3041.0,2326.0,3041.0,5.0,0,4,0,165.1,135.0,167.64,0.0,41.51950718685831,15,12,0,0.0,944.0,0.0,1.0,7.0,24.0,667.0,324.0,732.0,0.0,264.3333333333333
4974,2487,2326.0,43,2326.0,1893.0,1893.0,3.0,0,9,0,165.1,135.0,167.64,0.0,41.51950718685831,15,12,0,0.0,1199.0,2.0,2.0,8.0,29.0,748.0,369.0,827.0,0.0,269.42857142857144
5207,2604,2326.0,156,2955.0,2326.0,2955.0,3.0,0,9,0,165.1,135.0,167.64,0.0,41.51950718685831,15,12,0,0.0,1199.0,2.0,2.0,8.0,29.0,772.0,378.0,854.0,0.0,259.125
5406,2703,2326.0,68,2326.0,1839.0,2326.0,3.0,0,9,0,165.1,135.0,167.64,0.0,41.51950718685831,15,12,0,0.0,1637.0,2.0,2.0,18.0,44.0,869.0,460.0,1006.0,0.0,263.6666666666667
5804,2902,2326.0,6,2326.0,1077.0,1077.0,3.0,0,9,0,165.1,135.0,167.64,0.0,41.51950718685831,15,12,0,0.0,1655.0,2.0,2.0,18.0,44.0,888.0,467.0,1026.0,1.0,258.1
6522,3261,2326.0,0,2326.0,2885.0,2885.0,3.0,0,4,0,165.1,135.0,167.64,0.0,41.51950718685831,15,12,0,0.0,1746.0,3.0,2.0,19.0,46.0,962.0,523.0,1120.0,1.0,261.90909090909093
6795,3398,2326.0,19,1250.0,2326.0,1250.0,3.0,0,4,0,165.1,135.0,167.64,0.0,41.51950718685831,15,12,0,0.0,1794.0,3.0,2.0,21.0,52.0,999.0,534.0,1157.0,1.0,262.25
4745,2373,2327.0,117,111.0,2327.0,2327.0,3.0,0,3,0,175.26,155.0,185.42,0.0,43.37850787132101,27,7,0,0.0,425.0,0.0,0.0,2.0,10.0,94.0,87.0,116.0,0.0,300.0
5107,2554,2327.0,117,3308.0,2327.0,3308.0,3.0,0,0,0,175.26,155.0,185.42,0.0,43.37850787132101,27,7,0,0.0,543.0,1.0,1.0,2.0,19.0,253.0,155.0,280.0,0.0,300.0
6106,3053,2327.0,117,2327.0,719.0,2327.0,3.0,0,0,0,175.26,155.0,185.42,0.0,43.37850787132101,27,7,0,0.0,910.0,1.0,2.0,5.0,29.0,317.0,196.0,361.0,0.0,300.0
6547,3274,2327.0,71,3154.0,2327.0,3154.0,3.0,0,0,0,175.26,155.0,185.42,0.0,43.37850787132101,27,7,0,0.0,979.0,1.0,2.0,5.0,31.0,332.0,209.0,384.0,0.0,271.25
3715,1858,2328.0,-1,402.0,2328.0,2328.0,3.0,0,6,0,182.88,260.0,190.5,1.0,39.42505133470226,19,8,0,0.0,81.0,0.0,0.0,0.0,0.0,113.0,68.0,117.0,0.0,233.0
3999,2000,2328.0,75,2183.0,2328.0,2183.0,3.0,0,6,0,182.88,260.0,190.5,1.0,39.42505133470226,19,8,0,0.0,440.0,0.0,0.0,0.0,5.0,154.0,91.0,167.0,0.0,266.5
4281,2141,2328.0,0,914.0,2328.0,2328.0,3.0,0,6,0,182.88,260.0,190.5,1.0,39.42505133470226,19,8,0,0.0,564.0,0.0,0.0,2.0,7.0,226.0,147.0,255.0,0.0,253.66666666666666
4591,2296,2328.0,28,3841.0,2328.0,2328.0,3.0,0,6,0,182.88,260.0,190.5,1.0,39.42505133470226,19,8,0,0.0,569.0,0.0,0.0,2.0,7.0,241.0,163.0,277.0,1.0,205.0
4827,2414,2328.0,167,2792.0,2328.0,2792.0,3.0,0,6,0,182.88,260.0,190.5,1.0,39.42505133470226,19,8,0,0.0,569.0,0.0,0.0,2.0,7.0,248.0,165.0,284.0,1.0,182.6
5153,2577,2328.0,3,1658.0,2328.0,1658.0,3.0,0,6,0,182.88,260.0,190.5,1.0,39.42505133470226,19,8,0,0.0,596.0,0.0,0.0,2.0,9.0,294.0,184.0,335.0,1.0,202.0
5600,2800,2328.0,3,2328.0,1800.0,2328.0,3.0,0,6,0,182.88,260.0,190.5,1.0,39.42505133470226,19,8,0,0.0,913.0,0.0,0.0,5.0,13.0,348.0,261.0,447.0,1.0,190.71428571428572
6004,3002,2328.0,121,2328.0,3562.0,2328.0,3.0,0,6,0,182.88,260.0,190.5,1.0,39.42505133470226,19,8,0,0.0,916.0,0.0,0.0,5.0,13.0,379.0,274.0,479.0,2.0,189.0
6386,3193,2328.0,149,2328.0,2034.0,2328.0,3.0,0,6,0,182.88,260.0,190.5,1.0,39.42505133470226,19,8,0,0.0,1127.0,0.0,0.0,8.0,17.0,416.0,339.0,562.0,3.0,173.33333333333334
6712,3356,2328.0,2,2328.0,1911.0,1911.0,3.0,0,6,0,182.88,260.0,190.5,1.0,39.42505133470226,19,8,0,0.0,1422.0,0.0,0.0,9.0,26.0,472.0,378.0,639.0,3.0,186.0
6887,3444,2331.0,0,375.0,2331.0,375.0,3.0,0,2,1,170.18,115.0,162.56,0.0,38.47227926078029,6,4,0,0.0,141.0,0.0,0.0,0.0,2.0,106.0,53.0,137.0,0.0,300.0
7295,3648,2331.0,0,1862.0,2331.0,1862.0,3.0,0,2,1,170.18,115.0,162.56,0.0,38.47227926078029,6,4,0,0.0,251.0,0.0,0.0,1.0,3.0,341.0,149.0,389.0,0.0,300.0
7898,3949,2331.0,113,2331.0,1439.0,1439.0,3.0,0,2,1,170.18,115.0,162.56,0.0,38.47227926078029,6,4,0,0.0,254.0,0.0,0.0,1.0,4.0,414.0,182.0,475.0,0.0,273.0
11645,5823,2334.0,16,3281.0,2334.0,3281.0,3.0,0,0,0,177.8,155.0,187.96,0.0,28.914442162902123,11,2,0,1.0,51.0,0.0,0.0,1.0,4.0,313.0,132.0,329.0,0.0,300.0
11775,5888,2335.0,5,3829.0,2335.0,2335.0,3.0,0,4,0,170.18,135.0,177.8,1.0,33.63997262149213,13,10,0,1.0,86.0,0.0,0.0,0.0,3.0,30.0,36.0,44.0,1.0,47.0
12248,6124,2335.0,0,2335.0,2298.0,2298.0,3.0,0,4,0,170.18,135.0,177.8,1.0,33.63997262149213,13,10,0,1.0,625.0,0.0,0.0,1.0,11.0,61.0,106.0,156.0,1.0,163.0
1902,951,2349.0,175,2349.0,2689.0,2349.0,3.0,0,10,0,193.04,248.0,213.36,0.0,36.68446269678302,27,1,0,1.0,256.0,0.0,0.0,2.0,5.0,102.0,68.0,129.0,0.0,300.0
2108,1054,2349.0,165,2349.0,3725.0,2349.0,3.0,0,10,0,193.04,248.0,213.36,0.0,36.68446269678302,27,1,0,1.0,505.0,0.0,0.0,9.0,15.0,164.0,138.0,218.0,1.0,300.0
2292,1146,2349.0,75,2349.0,1431.0,2349.0,3.0,0,10,0,193.04,248.0,213.36,0.0,36.68446269678302,27,1,0,1.0,539.0,0.0,1.0,9.0,15.0,251.0,163.0,305.0,1.0,254.33333333333334
2475,1238,2349.0,165,2660.0,2349.0,2660.0,3.0,0,10,0,193.04,248.0,213.36,0.0,36.68446269678302,27,1,0,1.0,623.0,0.0,1.0,10.0,16.0,339.0,218.0,411.0,1.0,254.25
2601,1301,2349.0,0,265.0,2349.0,2349.0,3.0,0,10,0,193.04,248.0,213.36,0.0,36.68446269678302,27,1,0,1.0,786.0,0.0,1.0,12.0,19.0,356.0,244.0,444.0,1.0,243.2
2792,1396,2349.0,0,2349.0,1805.0,2349.0,3.0,0,10,0,193.04,248.0,213.36,0.0,36.68446269678302,27,1,0,1.0,840.0,0.0,1.0,13.0,20.0,372.0,261.0,462.0,1.0,221.33333333333334
3058,1529,2349.0,0,2349.0,3891.0,2349.0,3.0,0,10,0,193.04,248.0,213.36,0.0,36.68446269678302,27,1,0,1.0,1102.0,0.0,4.0,15.0,22.0,414.0,292.0,516.0,1.0,226.85714285714286
3129,1565,2349.0,0,925.0,2349.0,2349.0,5.0,1,10,0,193.04,248.0,213.36,0.0,36.68446269678302,27,1,0,1.0,1572.0,0.0,4.0,18.0,25.0,527.0,394.0,658.0,2.0,218.125
3400,1700,2349.0,84,2349.0,2422.0,2349.0,5.0,1,10,0,193.04,248.0,213.36,0.0,36.68446269678302,27,1,0,1.0,1784.0,0.0,6.0,20.0,31.0,644.0,468.0,789.0,2.0,202.11111111111111
3570,1785,2349.0,121,2349.0,1934.0,2349.0,5.0,1,10,0,193.04,248.0,213.36,0.0,36.68446269678302,27,1,0,1.0,1871.0,0.0,7.0,21.0,33.0,697.0,494.0,844.0,3.0,208.5
3782,1891,2349.0,0,2349.0,3051.0,2349.0,5.0,1,10,0,193.04,248.0,213.36,0.0,36.68446269678302,27,1,0,1.0,1931.0,0.0,7.0,22.0,35.0,911.0,610.0,1072.0,3.0,216.8181818181818
4064,2032,2349.0,121,2349.0,3813.0,2349.0,5.0,1,10,0,193.04,248.0,213.36,0.0,36.68446269678302,27,1,0,1.0,2496.0,0.0,8.0,23.0,36.0,1021.0,706.0,1216.0,4.0,203.25
4504,2252,2349.0,16,2349.0,604.0,2349.0,5.0,1,10,0,193.04,248.0,213.36,0.0,36.68446269678302,27,1,0,1.0,2742.0,0.0,8.0,26.0,42.0,1048.0,741.0,1259.0,4.0,208.6153846153846
4790,2395,2349.0,121,2349.0,2688.0,2349.0,5.0,1,10,0,193.04,248.0,213.36,0.0,36.68446269678302,27,1,0,1.0,2801.0,0.0,8.0,27.0,53.0,1265.0,878.0,1479.0,4.0,215.14285714285714
5306,2653,2349.0,3,2349.0,427.0,2349.0,5.0,1,10,0,193.04,248.0,213.36,0.0,36.68446269678302,27,1,0,1.0,3152.0,0.0,10.0,30.0,59.0,1501.0,1036.0,1735.0,4.0,220.8
6016,3008,2349.0,0,2349.0,3396.0,2349.0,5.0,1,10,0,193.04,248.0,213.36,0.0,36.68446269678302,27,1,0,1.0,3562.0,0.0,10.0,33.0,64.0,1679.0,1162.0,1950.0,4.0,225.75
7194,3597,2349.0,0,2349.0,898.0,2349.0,5.0,1,10,0,193.04,248.0,213.36,0.0,36.68446269678302,27,1,0,1.0,3797.0,0.0,10.0,36.0,69.0,1836.0,1273.0,2113.0,4.0,230.11764705882354
9720,4860,2349.0,43,2349.0,2688.0,2349.0,5.0,1,10,0,193.04,248.0,213.36,0.0,36.68446269678302,27,1,0,1.0,3886.0,0.0,10.0,37.0,74.0,1938.0,1336.0,2219.0,4.0,224.11111111111111
9868,4934,2349.0,0,2349.0,632.0,2349.0,5.0,1,10,0,193.04,248.0,213.36,0.0,36.68446269678302,27,1,0,1.0,4665.0,0.0,10.0,40.0,82.0,2105.0,1574.0,2506.0,4.0,228.10526315789474
10236,5118,2349.0,0,2349.0,832.0,2349.0,5.0,1,10,0,193.04,248.0,213.36,0.0,36.68446269678302,27,1,0,1.0,4665.0,0.0,10.0,40.0,83.0,2195.0,1633.0,2596.0,4.0,231.7
10800,5400,2349.0,3,2349.0,1065.0,2349.0,5.0,1,10,0,193.04,248.0,213.36,0.0,36.68446269678302,27,1,0,1.0,4766.0,0.0,10.0,42.0,92.0,2361.0,1740.0,2766.0,4.0,234.95238095238096
6629,3315,2351.0,28,3455.0,2351.0,3455.0,3.0,0,10,0,185.42,205.0,190.5,0.0,39.5564681724846,5,3,0,0.0,29.0,0.0,0.0,0.0,0.0,14.0,10.0,21.0,0.0,285.0
7940,3970,2351.0,130,2351.0,935.0,935.0,3.0,0,10,0,185.42,205.0,190.5,0.0,39.5564681724846,5,3,0,0.0,37.0,0.0,0.0,0.0,2.0,17.0,10.0,24.0,0.0,168.5
10414,5207,2352.0,6,2352.0,1610.0,1610.0,3.0,0,7,1,162.56,125.0,157.48,0.0,29.010266940451746,8,5,0,0.0,140.0,0.0,0.0,2.0,3.0,45.0,45.0,77.0,0.0,146.0
11117,5559,2352.0,9,3815.0,2352.0,2352.0,3.0,0,8,1,162.56,125.0,157.48,0.0,29.010266940451746,8,5,0,0.0,192.0,0.0,3.0,2.0,3.0,48.0,48.0,81.0,0.0,154.5
11440,5720,2352.0,10,2352.0,1804.0,1804.0,3.0,0,8,1,162.56,125.0,157.48,0.0,29.010266940451746,8,5,0,0.0,192.0,0.0,3.0,2.0,3.0,128.0,78.0,161.0,0.0,203.0
7923,3962,2358.0,101,3320.0,2358.0,2358.0,3.0,0,10,0,187.96,205.0,200.66,0.0,35.34839151266256,10,0,0,0.0,581.0,0.0,2.0,4.0,5.0,67.0,106.0,162.0,0.0,300.0
8296,4148,2358.0,121,2358.0,2952.0,2358.0,3.0,0,10,0,187.96,205.0,200.66,0.0,35.34839151266256,10,0,0,0.0,691.0,0.0,2.0,6.0,11.0,206.0,153.0,307.0,0.0,300.0
8946,4473,2358.0,1,2358.0,1684.0,2358.0,3.0,0,10,0,187.96,205.0,200.66,0.0,35.34839151266256,10,0,0,0.0,1124.0,0.0,2.0,8.0,22.0,312.0,329.0,546.0,0.0,300.0
9409,4705,2358.0,6,66.0,2358.0,2358.0,3.0,0,5,0,187.96,205.0,200.66,0.0,35.34839151266256,10,0,0,0.0,1339.0,0.0,4.0,11.0,26.0,367.0,384.0,628.0,0.0,235.5
6195,3098,2360.0,62,4102.0,2360.0,2360.0,3.0,0,6,0,190.5,265.0,195.58,1.0,39.03353867214237,12,4,0,0.0,57.0,0.0,0.0,1.0,2.0,59.0,33.0,72.0,0.0,297.0
6621,3311,2360.0,0,943.0,2360.0,943.0,3.0,0,6,0,190.5,265.0,195.58,1.0,39.03353867214237,12,4,0,0.0,581.0,0.0,0.0,4.0,6.0,116.0,119.0,198.0,0.0,298.5
7142,3571,2360.0,114,2360.0,330.0,2360.0,3.0,0,6,0,190.5,265.0,195.58,1.0,39.03353867214237,12,4,0,0.0,805.0,0.0,0.0,4.0,6.0,243.0,202.0,367.0,0.0,299.0
7722,3861,2360.0,114,2360.0,225.0,225.0,3.0,0,6,0,190.5,265.0,195.58,1.0,39.03353867214237,12,4,0,0.0,1078.0,0.0,0.0,5.0,14.0,336.0,264.0,483.0,1.0,299.25
8051,4026,2360.0,6,1383.0,2360.0,2360.0,3.0,0,6,0,190.5,265.0,195.58,1.0,39.03353867214237,12,4,0,0.0,1600.0,0.0,0.0,6.0,19.0,440.0,366.0,651.0,1.0,299.4
8358,4179,2360.0,121,2360.0,4062.0,4062.0,3.0,0,6,0,190.5,265.0,195.58,1.0,39.03353867214237,12,4,0,0.0,1681.0,0.0,0.0,6.0,19.0,481.0,391.0,701.0,1.0,278.0
