fight_stat_id,fight_id,fighter_id,knockdowns,total_strikes_att,total_strikes_succ,sig_strikes_att,sig_strikes_succ,takedown_att,takedown_succ,submission_att,reversals,ctrl_time,event_id,referee,f_1,f_2,winner,num_rounds,title_fight,weight_class,gender,result,finish_time,fighter_height_cm,fighter_weight_lbs,fighter_reach_cm,fighter_stance,fighter_dob,fighter_w,fighter_l,fighter_d,fighter_nc_dq,cumulative_ctrl_time,cumulative_reversals,cumulative_submission_att,cumulative_takedown_succ,cumulative_takedown_att,cumulative_sig_strikes_att,cumulative_total_strikes_succ,cumulative_total_strikes_att,cumulative_knockdowns,avg_finish_time,f_2_fight_stat_id,f_2_fight_id,f_2_fighter_id,f_2_knockdowns,f_2_total_strikes_att,f_2_total_strikes_succ,f_2_sig_strikes_att,f_2_sig_strikes_succ,f_2_takedown_att,f_2_takedown_succ,f_2_submission_att,f_2_reversals,f_2_ctrl_time,f_2_event_id,f_2_referee,f_2_f_1,f_2_f_2,f_2_winner,f_2_num_rounds,f_2_title_fight,f_2_weight_class,f_2_gender,f_2_result,f_2_finish_time,f_2_fighter_height_cm,f_2_fighter_weight_lbs,f_2_fighter_reach_cm,f_2_fighter_stance,f_2_fighter_dob,f_2_fighter_w,f_2_fighter_l,f_2_fighter_d,f_2_fighter_nc_dq,f_2_cumulative_ctrl_time,f_2_cumulative_reversals,f_2_cumulative_submission_att,f_2_cumulative_takedown_succ,f_2_cumulative_takedown_att,f_2_cumulative_sig_strikes_att,f_2_cumulative_total_strikes_succ,f_2_cumulative_total_strikes_att,f_2_cumulative_knockdowns,f_2_avg_finish_time
7607,3804,2116.0,0.0,35.0,24.0,23.0,14.0,1.0,0.0,0.0,0.0,25.0,372,117,2304.0,2116.0,2304.0,5.0,0,11,0,0,149,170.18,135.0,165.1,0.0,42.03422313483915,10,8,0,0.0,25.0,0.0,0.0,0.0,1.0,23.0,24.0,35.0,0.0,149.0,7608.0,3804.0,2304.0,0.0,144.0,100.0,127.0,84.0,2.0,2.0,0.0,0.0,344.0,372.0,117.0,2304.0,2116.0,2304.0,5.0,0.0,11.0,0.0,0.0,149.0,172.72,145.0,172.72,0.0,38.71047227926078,21.0,2.0,0.0,1.0,356.0,0.0,0.0,2.0,2.0,167.0,130.0,188.0,1.0,115.0
8044,4022,2116.0,0.0,162.0,96.0,144.0,80.0,7.0,1.0,0.0,0.0,353.0,392,71,2116.0,1153.0,2116.0,3.0,0,7,1,1,300,170.18,135.0,165.1,0.0,42.03422313483915,10,8,0,0.0,378.0,0.0,0.0,1.0,8.0,167.0,120.0,197.0,0.0,224.5,8045.0,4023.0,3921.0,0.0,195.0,86.0,195.0,86.0,3.0,1.0,0.0,0.0,25.0,392.0,114.0,772.0,3921.0,772.0,3.0,0.0,5.0,0.0,1.0,300.0,190.5,185.0,190.5,1.0,35.846680355920604,14.0,4.0,0.0,0.0,471.0,1.0,3.0,2.0,11.0,444.0,284.0,525.0,4.0,276.1666666666667
8532,4266,2116.0,0.0,73.0,50.0,64.0,41.0,0.0,0.0,0.0,0.0,163.0,413,10,2116.0,2134.0,2134.0,3.0,0,7,1,0,153,170.18,135.0,165.1,0.0,42.03422313483915,10,8,0,0.0,541.0,0.0,0.0,1.0,8.0,231.0,170.0,270.0,0.0,200.66666666666663,8533.0,4267.0,4001.0,0.0,113.0,55.0,95.0,38.0,7.0,2.0,0.0,0.0,225.0,413.0,109.0,368.0,4001.0,4001.0,3.0,0.0,3.0,0.0,1.0,300.0,180.34,170.0,182.88,0.0,33.22108145106092,15.0,6.0,0.0,0.0,1296.0,0.0,6.0,7.0,16.0,491.0,283.0,554.0,1.0,223.14285714285717
12896,6448,2116.0,1.0,113.0,64.0,88.0,39.0,3.0,0.0,0.0,0.0,143.0,600,5,2116.0,2237.0,2237.0,3.0,0,7,1,1,300,170.18,135.0,165.1,0.0,42.03422313483915,10,8,0,0.0,2096.0,1.0,1.0,5.0,18.0,593.0,612.0,940.0,1.0,266.8888888888889,12897.0,6449.0,2197.0,0.0,59.0,39.0,41.0,21.0,1.0,1.0,2.0,0.0,129.0,600.0,3.0,3448.0,2197.0,3448.0,3.0,0.0,6.0,0.0,0.0,201.0,177.8,205.0,185.42,0.0,35.97535934291581,11.0,5.0,0.0,0.0,739.0,2.0,3.0,9.0,22.0,327.0,263.0,428.0,2.0,273.1666666666667
13732,6866,2116.0,0.0,72.0,40.0,50.0,25.0,0.0,0.0,0.0,1.0,21.0,635,25,2116.0,3629.0,3629.0,3.0,0,7,1,2,285,170.18,135.0,165.1,0.0,42.03422313483915,10,8,0,0.0,2285.0,2.0,1.0,5.0,18.0,703.0,752.0,1144.0,2.0,271.54545454545456,13733.0,6867.0,3107.0,1.0,158.0,84.0,142.0,70.0,6.0,1.0,0.0,0.0,93.0,635.0,1.0,904.0,3107.0,904.0,3.0,0.0,0.0,0.0,4.0,38.0,177.8,155.0,182.88,2.0,26.954140999315538,8.0,2.0,0.0,0.0,200.0,2.0,0.0,1.0,8.0,202.0,118.0,225.0,1.0,169.0
11742,5871,2121.0,0.0,14.0,9.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,551,1,2121.0,3073.0,3073.0,3.0,0,1,0,0,56,175.26,145.0,182.88,0.0,35.80013689253936,17,5,0,0.0,62.0,1.0,0.0,0.0,0.0,257.0,136.0,262.0,0.0,173.0,11743.0,5872.0,3516.0,1.0,59.0,44.0,57.0,42.0,0.0,0.0,0.0,0.0,4.0,551.0,4.0,115.0,3516.0,3516.0,3.0,0.0,4.0,0.0,0.0,284.0,167.64,135.0,180.34,2.0,32.26830937713895,20.0,6.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,187.0,110.0,200.0,1.0,292.0
12400,6200,2121.0,0.0,163.0,103.0,130.0,71.0,2.0,1.0,2.0,0.0,226.0,580,0,2121.0,2205.0,2121.0,3.0,0,1,0,2,142,175.26,145.0,182.88,0.0,35.80013689253936,17,5,0,0.0,288.0,1.0,2.0,1.0,2.0,387.0,239.0,425.0,0.0,165.25,12401.0,6201.0,3629.0,0.0,156.0,92.0,111.0,48.0,0.0,0.0,0.0,0.0,4.0,580.0,5.0,2983.0,3629.0,2983.0,3.0,0.0,8.0,1.0,1.0,300.0,167.64,135.0,167.64,0.0,32.591375770020534,11.0,2.0,1.0,0.0,63.0,0.0,2.0,0.0,0.0,296.0,199.0,347.0,0.0,261.0
13288,6644,2121.0,0.0,253.0,133.0,185.0,91.0,4.0,3.0,2.0,1.0,305.0,616,43,2121.0,1381.0,2121.0,3.0,0,1,0,1,300,175.26,145.0,182.88,0.0,35.80013689253936,17,5,0,0.0,593.0,2.0,4.0,4.0,6.0,572.0,372.0,678.0,0.0,192.2,13289.0,6645.0,3345.0,0.0,259.0,100.0,249.0,92.0,7.0,2.0,0.0,0.0,65.0,616.0,0.0,263.0,3345.0,263.0,5.0,0.0,4.0,0.0,0.0,137.0,172.72,135.0,172.72,0.0,39.044490075290895,24.0,4.0,0.0,0.0,1358.0,2.0,1.0,28.0,88.0,2053.0,938.0,2237.0,1.0,259.6
13862,6931,2121.0,0.0,160.0,68.0,153.0,64.0,2.0,1.0,1.0,0.0,24.0,640,4,2121.0,2007.0,2121.0,3.0,0,1,0,2,251,175.26,145.0,182.88,0.0,35.80013689253936,17,5,0,0.0,617.0,2.0,5.0,5.0,8.0,725.0,440.0,838.0,0.0,202.0,13863.0,6932.0,828.0,0.0,185.0,120.0,46.0,21.0,0.0,0.0,0.0,0.0,79.0,640.0,25.0,2529.0,828.0,2529.0,3.0,0.0,7.0,1.0,1.0,300.0,167.64,135.0,172.72,0.0,34.36824093086927,14.0,8.0,0.0,1.0,2332.0,1.0,1.0,8.0,15.0,638.0,955.0,1344.0,0.0,251.625
1090,545,2123.0,0.0,75.0,66.0,39.0,31.0,2.0,0.0,0.0,0.0,167.0,69,121,2123.0,1848.0,2123.0,3.0,0,10,0,0,157,190.5,185.0,190.5,0.0,48.8104038329911,26,13,0,0.0,227.0,0.0,1.0,1.0,4.0,55.0,79.0,99.0,1.0,135.5,1091.0,546.0,639.0,0.0,7.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,83.0,69.0,206.0,420.0,639.0,420.0,3.0,0.0,5.0,0.0,2.0,188.0,182.88,185.0,177.8,0.0,44.84599589322382,18.0,11.0,0.0,1.0,83.0,0.0,0.0,0.0,0.0,6.0,4.0,7.0,0.0,188.0
1148,574,2123.0,0.0,99.0,80.0,59.0,44.0,0.0,0.0,1.0,0.0,189.0,72,0,2123.0,2548.0,2123.0,3.0,0,10,0,0,300,190.5,185.0,190.5,0.0,48.8104038329911,26,13,0,0.0,416.0,0.0,2.0,1.0,4.0,114.0,159.0,198.0,1.0,190.33333333333331,1150.0,575.0,2178.0,0.0,127.0,95.0,68.0,45.0,7.0,4.0,1.0,1.0,678.0,72.0,121.0,2178.0,1719.0,2178.0,3.0,0.0,3.0,0.0,1.0,300.0,177.8,170.0,185.42,0.0,46.31622176591376,17.0,11.0,0.0,0.0,1876.0,1.0,3.0,15.0,20.0,114.0,227.0,285.0,0.0,230.2
1223,612,2123.0,0.0,27.0,13.0,18.0,6.0,2.0,0.0,3.0,0.0,31.0,76,121,3051.0,2123.0,3051.0,3.0,0,10,0,0,142,190.5,185.0,190.5,0.0,48.8104038329911,26,13,0,0.0,447.0,0.0,5.0,1.0,6.0,132.0,172.0,225.0,1.0,178.25,1224.0,612.0,3051.0,0.0,61.0,42.0,44.0,25.0,8.0,8.0,0.0,0.0,323.0,76.0,121.0,3051.0,2123.0,3051.0,3.0,0.0,10.0,0.0,0.0,142.0,182.88,205.0,190.5,0.0,44.498288843258045,19.0,8.0,1.0,0.0,1669.0,0.0,0.0,24.0,31.0,249.0,189.0,327.0,2.0,260.5
1819,910,2123.0,0.0,28.0,13.0,23.0,8.0,2.0,0.0,0.0,0.0,14.0,109,0,3564.0,2123.0,3564.0,3.0,0,10,0,0,127,190.5,185.0,190.5,0.0,48.8104038329911,26,13,0,0.0,942.0,0.0,5.0,4.0,11.0,241.0,296.0,420.0,3.0,156.14285714285714,1820.0,910.0,3564.0,3.0,41.0,28.0,28.0,15.0,0.0,0.0,0.0,0.0,54.0,109.0,0.0,3564.0,2123.0,3564.0,3.0,0.0,10.0,0.0,0.0,127.0,187.96,185.0,195.58,1.0,42.91854893908282,17.0,7.0,0.0,1.0,66.0,0.0,0.0,1.0,1.0,48.0,38.0,62.0,3.0,119.0
1919,960,2123.0,0.0,6.0,2.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,114,75,1942.0,2123.0,1942.0,3.0,0,5,0,2,80,190.5,185.0,190.5,0.0,48.8104038329911,26,13,0,0.0,942.0,0.0,7.0,4.0,11.0,246.0,298.0,426.0,3.0,146.625,1920.0,960.0,1942.0,0.0,74.0,59.0,18.0,10.0,2.0,2.0,1.0,0.0,356.0,114.0,75.0,1942.0,2123.0,1942.0,3.0,0.0,5.0,0.0,2.0,80.0,190.5,185.0,203.2,0.0,48.8104038329911,25.0,16.0,0.0,0.0,1736.0,4.0,10.0,7.0,39.0,209.0,346.0,457.0,0.0,187.75
4291,2146,2124.0,0.0,65.0,40.0,56.0,32.0,8.0,2.0,0.0,0.0,195.0,225,121,2193.0,2124.0,2124.0,3.0,0,1,0,0,152,172.72,145.0,180.34,0.0,41.84531143052703,20,8,0,0.0,554.0,1.0,5.0,5.0,16.0,191.0,159.0,258.0,1.0,217.25,4292.0,2146.0,2193.0,0.0,55.0,25.0,44.0,14.0,0.0,0.0,0.0,0.0,20.0,225.0,121.0,2193.0,2124.0,2124.0,3.0,0.0,1.0,0.0,0.0,152.0,177.8,170.0,180.34,1.0,35.4715947980835,16.0,6.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,172.0,116.0,232.0,1.0,201.33333333333331
5878,2939,2124.0,1.0,27.0,16.0,25.0,14.0,0.0,0.0,1.0,1.0,50.0,297,117,2124.0,3790.0,2124.0,3.0,0,1,0,2,198,172.72,145.0,180.34,0.0,41.84531143052703,20,8,0,0.0,1179.0,3.0,7.0,8.0,33.0,456.0,288.0,566.0,2.0,238.14285714285717,5879.0,2940.0,2861.0,0.0,49.0,29.0,36.0,16.0,2.0,1.0,1.0,1.0,116.0,297.0,121.0,3102.0,2861.0,2861.0,3.0,0.0,3.0,0.0,2.0,286.0,175.26,170.0,180.34,1.0,32.41889117043121,18.0,8.0,0.0,1.0,702.0,3.0,2.0,6.0,12.0,444.0,283.0,563.0,1.0,266.4
8764,4382,2124.0,0.0,37.0,17.0,37.0,17.0,0.0,0.0,0.0,0.0,0.0,422,28,2124.0,3087.0,3087.0,3.0,0,1,0,0,273,172.72,145.0,180.34,0.0,41.84531143052703,20,8,0,0.0,1828.0,4.0,8.0,13.0,47.0,841.0,504.0,969.0,2.0,239.3846153846154,8765.0,4383.0,3185.0,0.0,343.0,219.0,291.0,172.0,7.0,2.0,0.0,0.0,473.0,422.0,0.0,2097.0,3185.0,3185.0,5.0,0.0,3.0,0.0,1.0,300.0,172.72,170.0,177.8,1.0,39.4113620807666,32.0,15.0,0.0,0.0,4962.0,1.0,14.0,42.0,105.0,2435.0,1553.0,2961.0,5.0,236.0
9570,4785,2124.0,0.0,134.0,80.0,123.0,70.0,5.0,3.0,0.0,1.0,152.0,456,16,2124.0,3103.0,2124.0,3.0,0,1,0,0,249,172.72,145.0,180.34,0.0,41.84531143052703,20,8,0,0.0,2034.0,6.0,10.0,16.0,56.0,1026.0,653.0,1200.0,2.0,244.06666666666663,9571.0,4786.0,1183.0,2.0,179.0,81.0,177.0,79.0,0.0,0.0,0.0,0.0,41.0,456.0,0.0,1915.0,1183.0,1183.0,5.0,0.0,3.0,0.0,0.0,156.0,182.88,170.0,185.42,0.0,37.49486652977413,30.0,7.0,0.0,0.0,416.0,0.0,0.0,4.0,9.0,1206.0,514.0,1245.0,9.0,229.54545454545453
10150,5075,2124.0,0.0,29.0,12.0,29.0,12.0,1.0,0.0,0.0,0.0,0.0,480,3,2124.0,2272.0,2272.0,3.0,0,1,0,0,246,172.72,145.0,180.34,0.0,41.84531143052703,20,8,0,0.0,2034.0,6.0,10.0,16.0,57.0,1055.0,665.0,1229.0,2.0,244.1875,10151.0,5076.0,2735.0,0.0,384.0,163.0,369.0,148.0,0.0,0.0,1.0,0.0,7.0,480.0,15.0,2171.0,2735.0,2735.0,3.0,0.0,2.0,1.0,1.0,300.0,165.1,125.0,167.64,0.0,30.62559890485969,16.0,3.0,1.0,0.0,352.0,1.0,2.0,1.0,2.0,874.0,513.0,1046.0,0.0,272.8
11278,5639,2124.0,0.0,180.0,127.0,156.0,104.0,11.0,5.0,0.0,1.0,373.0,529,1,2124.0,4037.0,2124.0,3.0,0,1,0,1,300,172.72,145.0,180.34,0.0,41.84531143052703,20,8,0,0.0,2407.0,7.0,10.0,21.0,68.0,1211.0,792.0,1409.0,2.0,247.4705882352941,11279.0,5640.0,2735.0,0.0,220.0,123.0,182.0,88.0,2.0,1.0,0.0,0.0,127.0,529.0,5.0,2225.0,2735.0,2735.0,3.0,0.0,8.0,1.0,1.0,300.0,165.1,125.0,167.64,0.0,30.62559890485969,16.0,3.0,1.0,0.0,497.0,2.0,3.0,2.0,5.0,1159.0,739.0,1435.0,0.0,280.57142857142856
6427,3214,2130.0,0.0,148.0,105.0,100.0,62.0,3.0,1.0,1.0,3.0,252.0,322,6,3894.0,2130.0,2130.0,3.0,0,1,0,1,300,175.26,145.0,175.26,0.0,39.79466119096509,11,2,0,0.0,455.0,3.0,3.0,5.0,22.0,213.0,193.0,314.0,0.0,253.0,6429.0,3215.0,4028.0,0.0,86.0,33.0,75.0,23.0,4.0,1.0,1.0,0.0,133.0,322.0,148.0,1384.0,4028.0,4028.0,3.0,0.0,1.0,0.0,2.0,101.0,172.72,145.0,177.8,1.0,30.17111567419576,19.0,2.0,0.0,0.0,133.0,0.0,1.0,1.0,4.0,75.0,33.0,86.0,0.0,101.0
4893,2447,2133.0,1.0,211.0,109.0,170.0,75.0,10.0,5.0,0.0,2.0,432.0,251,117,1183.0,2133.0,2133.0,3.0,0,3,0,1,300,185.42,170.0,187.96,1.0,40.48186173853525,14,3,0,0.0,1014.0,3.0,1.0,11.0,18.0,260.0,166.0,326.0,1.0,300.0,4894.0,2447.0,1183.0,1.0,92.0,32.0,81.0,25.0,0.0,0.0,0.0,0.0,31.0,251.0,117.0,1183.0,2133.0,2133.0,3.0,0.0,3.0,0.0,1.0,300.0,182.88,170.0,185.42,0.0,37.49486652977413,30.0,7.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,81.0,32.0,92.0,1.0,300.0
5229,2615,2133.0,0.0,135.0,97.0,97.0,64.0,7.0,4.0,0.0,1.0,509.0,267,55,2493.0,2133.0,2133.0,3.0,0,3,0,1,300,185.42,170.0,187.96,1.0,40.48186173853525,14,3,0,0.0,1582.0,4.0,2.0,19.0,32.0,563.0,334.0,670.0,1.0,300.0,5230.0,2615.0,2493.0,1.0,92.0,73.0,53.0,35.0,2.0,1.0,0.0,0.0,107.0,267.0,55.0,2493.0,2133.0,2133.0,3.0,0.0,3.0,0.0,1.0,300.0,170.18,170.0,182.88,0.0,41.06776180698152,24.0,13.0,0.0,0.0,2279.0,3.0,5.0,26.0,55.0,504.0,617.0,906.0,2.0,265.7
6862,3431,2133.0,0.0,202.0,78.0,189.0,65.0,2.0,0.0,0.0,0.0,0.0,341,4,2133.0,1203.0,2133.0,3.0,0,3,0,1,300,185.42,170.0,187.96,1.0,40.48186173853525,14,3,0,0.0,1678.0,4.0,2.0,19.0,34.0,843.0,466.0,993.0,1.0,300.0,6864.0,3432.0,2792.0,0.0,55.0,29.0,45.0,20.0,7.0,2.0,0.0,0.0,180.0,341.0,5.0,2792.0,3074.0,2792.0,3.0,0.0,6.0,0.0,1.0,300.0,187.96,242.0,193.04,0.0,44.85420944558521,17.0,11.0,0.0,0.0,2013.0,0.0,11.0,23.0,57.0,643.0,458.0,827.0,7.0,165.0952380952381
10104,5052,2134.0,0.0,143.0,85.0,125.0,69.0,4.0,3.0,3.0,0.0,416.0,478,16,2134.0,3053.0,2134.0,3.0,0,7,1,1,300,167.64,135.0,167.64,0.0,29.06776180698152,9,3,0,0.0,733.0,0.0,3.0,4.0,5.0,258.0,189.0,311.0,0.0,219.66666666666663,10105.0,5053.0,2487.0,0.0,119.0,46.0,116.0,44.0,0.0,0.0,0.0,0.0,50.0,478.0,16.0,1107.0,2487.0,1107.0,3.0,0.0,0.0,0.0,1.0,300.0,177.8,155.0,180.34,0.0,32.257357973990416,16.0,7.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,116.0,46.0,119.0,0.0,300.0
10676,5338,2134.0,1.0,137.0,85.0,85.0,47.0,3.0,2.0,0.0,0.0,247.0,502,16,2134.0,828.0,2134.0,3.0,0,7,1,0,33,167.64,135.0,167.64,0.0,29.06776180698152,9,3,0,0.0,980.0,0.0,3.0,6.0,8.0,347.0,274.0,452.0,1.0,141.6,10677.0,5339.0,937.0,1.0,114.0,71.0,101.0,58.0,1.0,0.0,0.0,0.0,278.0,502.0,3.0,509.0,937.0,937.0,3.0,0.0,6.0,0.0,0.0,297.0,193.04,265.0,198.12,0.0,42.43668720054757,39.0,14.0,0.0,0.0,1440.0,0.0,4.0,7.0,23.0,1077.0,589.0,1215.0,4.0,198.53846153846155
12408,6204,2134.0,0.0,166.0,86.0,110.0,33.0,5.0,0.0,0.0,1.0,452.0,580,16,2134.0,3148.0,3148.0,5.0,0,12,1,1,300,167.64,135.0,167.64,0.0,29.06776180698152,9,3,0,0.0,1432.0,1.0,3.0,6.0,13.0,457.0,360.0,618.0,1.0,168.0,12409.0,6205.0,2089.0,0.0,163.0,66.0,160.0,63.0,6.0,0.0,0.0,0.0,90.0,581.0,5.0,1836.0,2089.0,1836.0,3.0,0.0,4.0,0.0,1.0,300.0,167.64,135.0,175.26,0.0,32.41615331964408,13.0,1.0,0.0,0.0,90.0,0.0,0.0,0.0,6.0,160.0,66.0,163.0,0.0,300.0
12868,6434,2134.0,0.0,199.0,102.0,160.0,65.0,4.0,2.0,0.0,0.0,176.0,599,16,2134.0,1263.0,1263.0,3.0,0,7,1,1,300,167.64,135.0,167.64,0.0,29.06776180698152,9,3,0,0.0,1608.0,1.0,3.0,8.0,17.0,617.0,462.0,817.0,1.0,186.8571428571429,12869.0,6435.0,2929.0,0.0,67.0,43.0,54.0,31.0,1.0,1.0,1.0,1.0,157.0,599.0,0.0,2575.0,2929.0,2575.0,3.0,0.0,5.0,0.0,1.0,300.0,193.04,185.0,193.04,0.0,30.190280629705683,11.0,5.0,0.0,0.0,157.0,1.0,1.0,1.0,1.0,54.0,43.0,67.0,0.0,300.0
13658,6829,2136.0,0.0,187.0,85.0,181.0,80.0,4.0,1.0,0.0,0.0,94.0,632,6,2136.0,559.0,559.0,3.0,0,4,0,1,300,170.18,135.0,180.34,0.0,31.211498973305957,12,3,0,0.0,94.0,0.0,0.0,1.0,4.0,181.0,85.0,187.0,0.0,300.0,13659.0,6830.0,4018.0,0.0,110.0,89.0,57.0,45.0,5.0,3.0,0.0,0.0,448.0,632.0,41.0,4102.0,4018.0,4018.0,3.0,0.0,6.0,0.0,0.0,176.0,190.5,205.0,200.66,0.0,32.747433264887064,19.0,2.0,0.0,0.0,1139.0,0.0,3.0,9.0,12.0,166.0,185.0,259.0,0.0,223.75
12940,6470,2137.0,0.0,7.0,5.0,6.0,4.0,1.0,1.0,0.0,0.0,28.0,602,16,2137.0,2996.0,2996.0,3.0,0,9,0,2,78,167.64,125.0,177.8,2.0,27.802874743326488,11,5,0,1.0,83.0,0.0,0.0,1.0,3.0,31.0,36.0,44.0,0.0,62.0,12941.0,6471.0,731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.0,1.0,962.0,731.0,962.0,3.0,0.0,6.0,0.0,2.0,131.0,193.04,250.0,198.12,0.0,34.35455167693361,16.0,12.0,0.0,0.0,264.0,0.0,0.0,0.0,0.0,1561.0,781.0,1630.0,2.0,210.83333333333331
13292,6646,2137.0,1.0,51.0,27.0,45.0,22.0,0.0,0.0,0.0,0.0,3.0,617,22,2137.0,4011.0,4011.0,3.0,0,9,0,0,219,167.64,125.0,177.8,2.0,27.802874743326488,11,5,0,1.0,86.0,0.0,0.0,1.0,3.0,76.0,63.0,95.0,1.0,114.33333333333331,13295.0,6648.0,2996.0,0.0,18.0,14.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,617.0,22.0,4065.0,2996.0,4065.0,3.0,0.0,9.0,0.0,2.0,274.0,167.64,125.0,172.72,1.0,34.42026009582478,13.0,5.0,1.0,1.0,682.0,1.0,1.0,6.0,8.0,118.0,110.0,158.0,0.0,238.0
837,419,2141.0,0.0,16.0,7.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,53,121,3111.0,2141.0,3111.0,3.0,0,6,0,0,74,193.04,205.0,195.58,0.0,43.983572895277206,22,14,1,2.0,240.0,0.0,1.0,0.0,1.0,31.0,55.0,71.0,1.0,186.5,839.0,420.0,2010.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,420.0,2010.0,420.0,3.0,0.0,5.0,0.0,0.0,24.0,182.88,185.0,187.96,1.0,53.856262833675565,22.0,9.0,0.0,0.0,3592.0,4.0,4.0,21.0,46.0,486.0,880.0,1155.0,0.0,202.4
868,434,2141.0,1.0,39.0,30.0,15.0,10.0,1.0,1.0,0.0,0.0,83.0,55,0,2141.0,2443.0,2141.0,3.0,0,6,0,0,115,193.04,205.0,195.58,0.0,43.983572895277206,22,14,1,2.0,323.0,0.0,1.0,1.0,2.0,46.0,85.0,110.0,2.0,162.66666666666666,870.0,435.0,3628.0,1.0,52.0,24.0,50.0,22.0,0.0,0.0,0.0,0.0,3.0,55.0,165.0,3628.0,3111.0,3628.0,3.0,0.0,6.0,0.0,0.0,214.0,187.96,245.0,195.58,0.0,50.18754277891855,35.0,17.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,50.0,24.0,52.0,1.0,214.0
14128,7064,2145.0,0.0,177.0,99.0,163.0,85.0,3.0,1.0,0.0,0.0,143.0,652,5,2145.0,3682.0,3682.0,3.0,0,0,0,0,197,180.34,155.0,182.88,0.0,32.21081451060917,12,4,0,0.0,183.0,0.0,0.0,2.0,11.0,436.0,222.0,460.0,1.0,265.6666666666667,14129.0,7065.0,948.0,0.0,181.0,117.0,130.0,66.0,1.0,1.0,0.0,0.0,41.0,652.0,2.0,828.0,948.0,948.0,3.0,0.0,12.0,1.0,1.0,300.0,165.1,145.0,170.18,0.0,29.234770704996578,17.0,5.0,0.0,0.0,2191.0,1.0,0.0,11.0,23.0,1177.0,1147.0,1726.0,2.0,300.0
5024,2512,2152.0,0.0,23.0,12.0,23.0,12.0,3.0,0.0,0.0,0.0,57.0,257,45,2152.0,3139.0,2152.0,3.0,0,3,0,3,177,177.8,170.0,180.34,0.0,42.899383983572896,18,7,2,1.0,57.0,0.0,0.0,0.0,3.0,23.0,12.0,23.0,0.0,177.0,5025.0,2513.0,600.0,0.0,30.0,23.0,26.0,19.0,0.0,0.0,0.0,0.0,7.0,257.0,38.0,2268.0,600.0,2268.0,3.0,0.0,1.0,0.0,2.0,50.0,175.26,145.0,177.8,0.0,34.46680355920602,14.0,8.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,26.0,23.0,30.0,0.0,50.0
5433,2717,2152.0,0.0,14.0,9.0,10.0,5.0,3.0,1.0,1.0,0.0,112.0,276,75,819.0,2152.0,2152.0,3.0,0,3,0,2,172,177.8,170.0,180.34,0.0,42.899383983572896,18,7,2,1.0,169.0,0.0,1.0,1.0,6.0,33.0,21.0,37.0,0.0,174.5,5434.0,2717.0,819.0,0.0,4.0,3.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,276.0,75.0,819.0,2152.0,2152.0,3.0,0.0,3.0,0.0,2.0,172.0,175.26,185.0,185.42,0.0,41.59342915811088,10.0,6.0,0.0,0.0,302.0,0.0,2.0,1.0,12.0,155.0,94.0,180.0,1.0,228.0
9633,4817,2155.0,0.0,203.0,141.0,129.0,72.0,0.0,0.0,0.0,0.0,78.0,459,64,1409.0,2155.0,2155.0,3.0,0,3,0,1,300,172.72,170.0,177.8,0.0,39.89596167008898,20,2,0,0.0,78.0,0.0,0.0,1.0,2.0,282.0,197.0,369.0,0.0,300.0,9634.0,4817.0,1409.0,0.0,56.0,10.0,56.0,10.0,15.0,0.0,0.0,0.0,166.0,459.0,64.0,1409.0,2155.0,2155.0,3.0,0.0,3.0,0.0,1.0,300.0,187.96,170.0,190.5,1.0,42.6776180698152,34.0,12.0,0.0,0.0,5754.0,0.0,9.0,33.0,87.0,1334.0,1100.0,1993.0,4.0,234.7619047619048
3987,1994,2158.0,0.0,93.0,66.0,53.0,29.0,3.0,3.0,1.0,2.0,447.0,211,84,3445.0,2158.0,2158.0,3.0,0,0,0,1,300,172.72,155.0,182.88,0.0,39.898699520876114,24,10,0,0.0,448.0,2.0,1.0,3.0,3.0,168.0,105.0,210.0,0.0,300.0,3988.0,1994.0,3445.0,0.0,52.0,29.0,24.0,6.0,8.0,3.0,1.0,1.0,266.0,211.0,84.0,3445.0,2158.0,2158.0,3.0,0.0,0.0,0.0,1.0,300.0,177.8,155.0,185.42,0.0,38.33264887063656,11.0,5.0,0.0,0.0,282.0,1.0,1.0,3.0,11.0,155.0,54.0,191.0,0.0,288.0
