fight_stat_id,fighter_id,referee,f_1,f_2,winner,num_rounds,title_fight,weight_class,gender,fighter_height_cm,fighter_weight_lbs,fighter_reach_cm,fighter_stance,fighter_dob,fighter_w,fighter_l,fighter_d,fighter_nc_dq,event_city,event_country,cumulative_ctrl_time,cumulative_reversals,cumulative_submission_att,cumulative_takedown_succ,cumulative_takedown_att,cumulative_sig_strikes_att,cumulative_total_strikes_succ,cumulative_total_strikes_att,cumulative_knockdowns,avg_finish_time
10700,1620.0,6,1620.0,4050.0,1620.0,3.0,0,4,0,167.64,135.0,170.18,0.0,35.912388774811774,23,10,1,0.0,0,0,42.2,0.0,0.0,0.8,1.2,53.6,25.6,55.4,0.2,196.2
11414,1620.0,6,1620.0,857.0,857.0,5.0,0,4,0,167.64,135.0,170.18,0.0,35.912388774811774,23,10,1,0.0,19,7,47.5,0.0,0.0,0.75,1.0,32.75,17.25,35.0,0.25,170.25
11614,1620.0,6,1620.0,2961.0,2961.0,3.0,0,4,0,167.64,135.0,170.18,0.0,35.912388774811774,23,10,1,0.0,0,0,60.333333333333336,0.0,0.0,0.6666666666666666,1.0,27.0,18.333333333333332,30.0,0.3333333333333333,206.0
12338,1620.0,16,1620.0,3136.0,3136.0,3.0,0,4,0,167.64,135.0,170.18,0.0,35.912388774811774,23,10,1,0.0,0,0,15.0,0.0,0.0,0.0,0.0,34.5,21.5,37.0,0.5,195.5
12808,1620.0,16,1620.0,606.0,606.0,3.0,0,4,0,167.64,135.0,170.18,0.0,35.912388774811774,23,10,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,25.0,9.0,25.0,0.0,126.0
4112,1621.0,117,1621.0,2954.0,1621.0,3.0,0,3,0,182.88,170.0,182.88,0.0,41.672826830937716,14,6,1,0.0,16,6,126.75,0.0,0.3333333333333333,1.1666666666666667,2.5,72.16666666666667,34.166666666666664,77.0,0.08333333333333333,248.58333333333334
4656,1621.0,55,1621.0,1915.0,1621.0,3.0,0,3,0,182.88,170.0,182.88,0.0,41.672826830937716,14,6,1,0.0,16,6,114.54545454545455,0.0,0.2727272727272727,0.9090909090909091,1.7272727272727273,74.63636363636364,34.81818181818182,78.72727272727273,0.09090909090909091,253.9090909090909
6224,1621.0,6,1621.0,2082.0,1621.0,3.0,0,3,0,182.88,170.0,182.88,0.0,41.672826830937716,14,6,1,0.0,111,20,119.4,0.0,0.2,0.9,1.8,80.1,37.0,84.6,0.1,260.0
6845,1621.0,4,4074.0,1621.0,1621.0,3.0,0,3,0,182.88,170.0,182.88,0.0,41.672826830937716,14,6,1,0.0,0,0,106.11111111111111,0.0,0.2222222222222222,0.7777777777777778,1.6666666666666667,79.88888888888889,35.44444444444444,84.88888888888889,0.1111111111111111,255.55555555555554
7738,1621.0,58,1621.0,1364.0,1621.0,3.0,0,3,0,182.88,170.0,182.88,0.0,41.672826830937716,14,6,1,0.0,36,6,119.125,0.0,0.25,0.875,1.625,81.25,37.125,86.75,0.0,270.25
8032,1621.0,42,1621.0,1107.0,1621.0,3.0,0,3,0,182.88,170.0,182.88,0.0,41.672826830937716,14,6,1,0.0,58,6,101.28571428571429,0.0,0.2857142857142857,0.8571428571428571,1.4285714285714286,79.85714285714286,34.857142857142854,83.57142857142857,0.0,266.0
8481,1621.0,3,310.0,1621.0,310.0,3.0,0,3,0,182.88,170.0,182.88,0.0,41.672826830937716,14,6,1,0.0,84,0,118.16666666666667,0.0,0.3333333333333333,1.0,1.6666666666666667,77.66666666666667,34.166666666666664,82.0,0.0,260.3333333333333
8860,1621.0,58,1621.0,1752.0,1621.0,3.0,0,3,0,182.88,170.0,182.88,0.0,41.672826830937716,14,6,1,0.0,76,6,141.8,0.0,0.4,1.2,2.0,87.8,38.4,93.0,0.0,278.8
9438,1621.0,28,1621.0,803.0,1621.0,3.0,0,3,0,182.88,170.0,182.88,0.0,41.672826830937716,14,6,1,0.0,36,6,177.25,0.0,0.5,1.5,2.25,61.75,25.75,67.5,0.0,273.5
9881,1621.0,92,1843.0,1621.0,1843.0,3.0,0,3,0,182.88,170.0,182.88,0.0,41.672826830937716,14,6,1,0.0,56,0,74.66666666666667,0.0,0.0,1.3333333333333333,2.3333333333333335,81.33333333333333,28.666666666666668,83.33333333333333,0.0,270.6666666666667
10075,1621.0,42,4001.0,1621.0,4001.0,3.0,0,3,0,182.88,170.0,182.88,0.0,41.672826830937716,14,6,1,0.0,16,6,68.5,0.0,0.0,0.5,2.0,80.5,31.0,81.0,0.0,256.0
10652,1621.0,41,1621.0,2168.0,2168.0,3.0,0,3,0,182.88,170.0,182.88,0.0,41.672826830937716,14,6,1,0.0,36,6,137.0,0.0,0.0,1.0,4.0,99.0,42.0,100.0,0.0,259.0
5475,1627.0,82,3101.0,1627.0,3101.0,3.0,0,0,0,177.8,170.0,180.34,2.0,35.95619438740589,9,5,0,0.0,14,0,93.0,0.0,0.16666666666666666,0.0,0.16666666666666666,48.333333333333336,46.333333333333336,75.5,0.3333333333333333,243.5
6086,1627.0,157,1627.0,1221.0,1627.0,3.0,0,0,0,177.8,170.0,180.34,2.0,35.95619438740589,9,5,0,0.0,114,0,51.0,0.0,0.2,0.0,0.2,44.6,31.8,58.0,0.2,232.2
6519,1627.0,121,2070.0,1627.0,2070.0,3.0,0,0,0,177.8,170.0,180.34,2.0,35.95619438740589,9,5,0,0.0,20,0,26.75,0.0,0.0,0.0,0.25,40.0,24.25,46.5,0.25,263.0
6764,1627.0,38,1627.0,34.0,1627.0,3.0,0,3,0,177.8,170.0,180.34,2.0,35.95619438740589,9,5,0,0.0,39,1,33.666666666666664,0.0,0.0,0.0,0.3333333333333333,47.333333333333336,30.333333333333332,56.0,0.3333333333333333,292.0
7415,1627.0,0,1398.0,1627.0,1398.0,3.0,0,3,0,177.8,170.0,180.34,2.0,35.95619438740589,9,5,0,0.0,48,0,49.0,0.0,0.0,0.0,0.5,60.5,39.0,72.5,0.0,300.0
7858,1627.0,121,1627.0,1597.0,1597.0,3.0,0,3,0,177.8,170.0,180.34,2.0,35.95619438740589,9,5,0,0.0,45,0,19.0,0.0,0.0,0.0,0.0,95.0,48.0,97.0,0.0,300.0
8692,1630.0,121,1630.0,1648.0,1630.0,5.0,1,8,1,165.1,135.0,165.1,1.0,35.27173169062286,5,3,0,0.0,0,0,371.5,0.5,0.5,3.0,5.5,267.5,150.5,313.5,0.0,300.0
10245,1630.0,84,1274.0,1630.0,1274.0,3.0,0,7,1,165.1,135.0,165.1,1.0,35.27173169062286,5,3,0,0.0,45,0,372.0,0.0,0.0,3.0,5.0,79.0,59.0,103.0,0.0,300.0
6806,1631.0,19,1631.0,1866.0,1631.0,3.0,1,3,0,182.88,170.0,185.42,0.0,38.34633812457221,7,5,0,0.0,102,12,158.66666666666666,0.3333333333333333,0.0,1.3333333333333333,3.6666666666666665,54.666666666666664,40.666666666666664,73.33333333333333,0.0,124.0
7562,1631.0,25,1631.0,3654.0,3654.0,3.0,0,3,0,182.88,170.0,185.42,0.0,38.34633812457221,7,5,0,0.0,95,0,157.0,0.0,0.0,1.0,4.0,24.0,31.5,47.0,0.0,36.0
7664,1631.0,28,1631.0,2721.0,2721.0,3.0,0,3,0,182.88,170.0,185.42,0.0,38.34633812457221,7,5,0,0.0,41,12,0.0,0.0,0.0,0.0,0.0,7.0,3.0,7.0,0.0,54.0
5876,1632.0,121,1632.0,2603.0,1632.0,3.0,0,3,0,185.42,170.0,185.42,0.0,39.41409993155373,15,3,0,0.0,41,12,29.0,0.0,0.0,0.0,0.0,85.33333333333333,44.0,90.0,0.0,283.0
6402,1632.0,0,1632.0,1268.0,1268.0,3.0,0,3,0,185.42,170.0,185.42,0.0,39.41409993155373,15,3,0,0.0,41,12,0.0,0.0,0.0,0.0,0.0,102.0,50.0,108.0,0.0,279.5
7568,1632.0,0,1632.0,1577.0,1577.0,3.0,0,3,0,185.42,170.0,185.42,0.0,39.41409993155373,15,3,0,0.0,95,0,0.0,0.0,0.0,0.0,0.0,149.0,72.0,154.0,0.0,259.0
4825,1634.0,25,3196.0,1634.0,3196.0,3.0,0,9,0,167.64,125.0,170.18,1.0,36.39151266255989,13,5,0,0.0,26,0,18.666666666666668,0.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,51.666666666666664,16.333333333333332,54.666666666666664,0.0,216.33333333333334
5317,1634.0,19,2507.0,1634.0,2507.0,3.0,0,9,0,167.64,125.0,170.18,1.0,36.39151266255989,13,5,0,0.0,123,0,28.0,0.0,1.0,0.5,1.5,59.0,19.5,63.5,0.0,198.0
6484,1634.0,147,1634.0,2860.0,2860.0,3.0,0,9,0,167.64,125.0,170.18,1.0,36.39151266255989,13,5,0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,13.0,4.0,13.0,0.0,96.0
12414,1638.0,16,1638.0,2137.0,1638.0,3.0,0,9,0,167.64,125.0,175.26,0.0,26.688569472963724,11,2,0,0.0,0,0,110.0,0.0,0.0,0.0,0.0,105.0,117.5,178.5,0.5,173.0
13032,1638.0,0,1638.0,12.0,1638.0,3.0,0,9,0,167.64,125.0,175.26,0.0,26.688569472963724,11,2,0,0.0,0,0,14.0,0.0,0.0,0.0,0.0,148.0,129.0,226.0,0.0,300.0
9638,1640.0,7,1640.0,37.0,37.0,3.0,0,1,0,172.72,145.0,182.88,0.0,31.78097193702943,8,5,0,0.0,63,1,31.5,0.0,0.0,0.0,0.5,44.0,36.5,62.5,0.0,217.0
10717,1640.0,7,3471.0,1640.0,3471.0,3.0,0,1,0,172.72,145.0,182.88,0.0,31.78097193702943,8,5,0,0.0,34,9,29.0,0.0,0.0,0.0,1.0,79.0,67.0,115.0,0.0,300.0
8217,1641.0,6,1618.0,1641.0,1618.0,3.0,0,9,0,167.64,125.0,170.18,1.0,38.5242984257358,13,3,0,0.0,31,8,75.5,0.0,0.0,0.5,3.0,62.0,29.0,65.5,0.0,229.0
8635,1641.0,38,3797.0,1641.0,3797.0,3.0,0,9,0,167.64,125.0,170.18,1.0,38.5242984257358,13,3,0,0.0,1,1,22.0,0.0,0.0,0.0,3.0,101.0,43.0,102.0,0.0,158.0
12812,1642.0,24,1642.0,3140.0,1642.0,3.0,0,9,0,170.18,125.0,177.8,0.0,23.652292950034223,10,0,0,1.0,7,4,457.0,0.0,1.0,5.5,10.25,23.5,58.0,73.25,0.25,224.0
13202,1642.0,6,1642.0,2354.0,1642.0,3.0,0,9,0,170.18,125.0,177.8,0.0,23.652292950034223,10,0,0,1.0,7,4,605.6666666666666,0.0,1.0,7.333333333333333,13.666666666666666,29.666666666666668,76.66666666666667,96.0,0.0,279.3333333333333
13436,1642.0,24,1642.0,2771.0,1642.0,3.0,0,9,0,170.18,125.0,177.8,0.0,23.652292950034223,10,0,0,1.0,19,7,556.5,0.0,1.5,5.0,7.5,30.0,99.0,117.0,0.0,269.0
13830,1642.0,0,1642.0,2992.0,1642.0,3.0,0,9,0,170.18,125.0,177.8,0.0,23.652292950034223,10,0,0,1.0,7,4,495.0,0.0,2.0,4.0,8.0,30.0,79.0,104.0,0.0,272.0
9541,1643.0,16,3296.0,1643.0,3296.0,3.0,0,0,0,175.26,155.0,177.8,0.0,29.00752908966461,17,7,0,0.0,66,0,119.0,0.0,1.0,1.1818181818181819,2.909090909090909,65.18181818181819,34.27272727272727,75.72727272727273,0.0,234.36363636363637
10078,1643.0,6,1643.0,2526.0,1643.0,3.0,0,0,0,175.26,155.0,177.8,0.0,29.00752908966461,17,7,0,0.0,16,6,130.9,0.0,0.7,1.3,3.0,70.1,35.7,80.3,0.0,227.8
10385,1643.0,45,2434.0,1643.0,2434.0,3.0,0,0,0,175.26,155.0,177.8,0.0,29.00752908966461,17,7,0,0.0,42,13,93.11111111111111,0.0,0.6666666666666666,1.0,2.6666666666666665,66.55555555555556,26.88888888888889,71.44444444444444,0.0,219.77777777777777
10949,1643.0,16,2364.0,1643.0,1643.0,3.0,0,0,0,175.26,155.0,177.8,0.0,29.00752908966461,17,7,0,0.0,8,0,101.75,0.0,0.75,1.125,2.625,60.625,25.625,66.0,0.0,209.75
11471,1643.0,16,2728.0,1643.0,1643.0,3.0,0,0,0,175.26,155.0,177.8,0.0,29.00752908966461,17,7,0,0.0,0,0,116.28571428571429,0.0,0.7142857142857143,1.2857142857142858,2.5714285714285716,67.0,29.142857142857142,73.14285714285714,0.0,236.14285714285714
11765,1643.0,1,2576.0,1643.0,1643.0,3.0,0,0,0,175.26,155.0,177.8,0.0,29.00752908966461,17,7,0,0.0,0,0,117.16666666666667,0.0,0.6666666666666666,1.1666666666666667,2.5,58.333333333333336,26.833333333333332,65.33333333333333,0.0,225.5
12163,1643.0,0,1895.0,1643.0,1895.0,5.0,0,0,0,175.26,155.0,177.8,0.0,29.00752908966461,17,7,0,0.0,0,0,140.6,0.0,0.8,1.4,2.8,33.4,21.6,41.8,0.0,210.6
12502,1643.0,6,1643.0,4005.0,4005.0,3.0,0,0,0,175.26,155.0,177.8,0.0,29.00752908966461,17,7,0,0.0,0,0,124.75,0.0,0.75,1.5,3.0,30.75,22.5,39.5,0.0,223.75
13120,1643.0,0,1643.0,2846.0,1643.0,3.0,0,0,0,175.26,155.0,177.8,0.0,29.00752908966461,17,7,0,0.0,0,0,166.33333333333334,0.0,1.0,2.0,4.0,33.0,26.333333333333332,44.666666666666664,0.0,238.0
13664,1643.0,42,1643.0,3378.0,1643.0,3.0,0,0,0,175.26,155.0,177.8,0.0,29.00752908966461,17,7,0,0.0,16,6,172.5,0.0,1.0,2.5,5.0,47.5,36.0,62.5,0.0,264.5
14367,1643.0,10,899.0,1643.0,899.0,3.0,0,0,0,175.26,155.0,177.8,0.0,29.00752908966461,17,7,0,0.0,2,2,14.0,0.0,1.0,1.0,3.0,62.0,27.0,67.0,0.0,284.0
5981,1644.0,42,1475.0,1644.0,1644.0,3.0,0,1,0,180.34,155.0,182.88,0.0,34.84462696783025,17,5,1,0.0,115,6,65.71428571428571,0.0,0.42857142857142855,1.0,2.142857142857143,90.14285714285714,48.642857142857146,96.64285714285714,0.07142857142857142,199.42857142857142
7222,1644.0,58,1644.0,341.0,1644.0,3.0,0,1,0,180.34,155.0,182.88,0.0,34.84462696783025,17,5,1,0.0,98,6,68.38461538461539,0.0,0.38461538461538464,1.0,2.1538461538461537,88.53846153846153,48.53846153846154,95.38461538461539,0.07692307692307693,198.6153846153846
8109,1644.0,133,542.0,1644.0,1644.0,3.0,0,1,0,180.34,155.0,182.88,0.0,34.84462696783025,17,5,1,0.0,12,0,73.66666666666667,0.0,0.4166666666666667,1.0833333333333333,2.3333333333333335,85.16666666666667,48.25,91.91666666666667,0.08333333333333333,190.16666666666666
8387,1644.0,4,1377.0,1644.0,1377.0,3.0,0,1,0,180.34,155.0,182.88,0.0,34.84462696783025,17,5,1,0.0,27,0,68.0,0.0,0.45454545454545453,1.0,2.090909090909091,82.36363636363636,45.72727272727273,89.0909090909091,0.09090909090909091,180.1818181818182
9002,1644.0,48,1644.0,2272.0,1644.0,3.0,0,1,0,180.34,155.0,182.88,0.0,34.84462696783025,17,5,1,0.0,59,0,72.8,0.0,0.5,0.9,2.1,65.4,39.2,72.6,0.1,180.3
9347,1644.0,83,484.0,1644.0,1644.0,3.0,0,1,0,180.34,155.0,182.88,0.0,34.84462696783025,17,5,1,0.0,60,0,80.88888888888889,0.0,0.5555555555555556,1.0,2.3333333333333335,49.77777777777778,30.555555555555557,57.666666666666664,0.1111111111111111,167.0
9769,1644.0,28,4050.0,1644.0,4050.0,3.0,0,1,0,180.34,155.0,182.88,0.0,34.84462696783025,17,5,1,0.0,58,6,80.875,0.0,0.5,1.0,2.375,50.125,31.5,58.25,0.0,156.0
10188,1644.0,83,1644.0,2309.0,2309.0,5.0,0,1,0,180.34,155.0,182.88,0.0,34.84462696783025,17,5,1,0.0,47,0,92.42857142857143,0.0,0.5714285714285714,1.1428571428571428,2.7142857142857144,49.714285714285715,32.57142857142857,59.0,0.0,172.0
10914,1644.0,58,1644.0,2678.0,1644.0,3.0,0,0,0,180.34,155.0,182.88,0.0,34.84462696783025,17,5,1,0.0,29,6,107.83333333333333,0.0,0.6666666666666666,1.3333333333333333,3.1666666666666665,57.5,38.0,68.33333333333333,0.0,191.0
11586,1644.0,5,1644.0,2976.0,2976.0,3.0,0,0,0,180.34,155.0,182.88,0.0,34.84462696783025,17,5,1,0.0,0,0,124.4,0.0,0.6,1.4,3.6,68.6,44.8,81.0,0.0,220.4
12114,1644.0,5,1644.0,2583.0,1644.0,3.0,0,0,0,180.34,155.0,182.88,0.0,34.84462696783025,17,5,1,0.0,0,0,155.5,0.0,0.75,1.75,4.25,76.5,52.25,92.0,0.0,214.25
12703,1644.0,43,2576.0,1644.0,1644.0,3.0,0,0,0,180.34,155.0,182.88,0.0,34.84462696783025,17,5,1,0.0,26,0,55.666666666666664,0.0,0.6666666666666666,0.6666666666666666,3.3333333333333335,88.33333333333333,49.333333333333336,95.0,0.0,194.33333333333334
12779,1644.0,6,3185.0,1644.0,3185.0,5.0,0,11,0,180.34,155.0,182.88,0.0,34.84462696783025,17,5,1,0.0,0,0,32.0,0.0,0.5,0.0,2.0,102.5,55.0,110.0,0.0,250.0
13517,1644.0,3,1042.0,1644.0,1644.0,3.0,0,0,0,180.34,155.0,182.88,0.0,34.84462696783025,17,5,1,0.0,18,0,34.0,0.0,1.0,0.0,1.0,33.0,11.0,35.0,0.0,200.0
9929,1647.0,91,1662.0,1647.0,1662.0,3.0,0,1,0,177.8,145.0,185.42,0.0,33.81519507186858,13,5,0,1.0,5,0,192.5,0.5,1.0,2.5,4.5,139.0,61.5,155.0,0.0,300.0
10345,1647.0,41,3839.0,1647.0,3839.0,3.0,0,1,0,177.8,145.0,185.42,0.0,33.81519507186858,13,5,0,1.0,43,14,24.0,0.0,0.0,0.0,1.0,236.0,98.0,247.0,0.0,300.0
4938,1648.0,5,1648.0,1263.0,1263.0,3.0,0,7,1,170.18,125.0,175.26,0.0,41.50034223134839,25,21,0,0.0,0,0,247.83333333333334,0.3333333333333333,0.08333333333333333,1.3333333333333333,4.833333333333333,171.25,92.41666666666667,221.25,0.08333333333333333,292.6666666666667
8691,1648.0,121,1630.0,1648.0,1630.0,5.0,1,8,1,170.18,125.0,175.26,0.0,41.50034223134839,25,21,0,0.0,0,0,261.1818181818182,0.36363636363636365,0.09090909090909091,1.4545454545454546,4.636363636363637,169.1818181818182,95.0909090909091,221.54545454545453,0.09090909090909091,292.0
9220,1648.0,6,1648.0,2519.0,1648.0,3.0,0,8,1,170.18,125.0,175.26,0.0,41.50034223134839,25,21,0,0.0,0,0,268.8,0.4,0.0,1.4,4.2,145.8,89.2,200.4,0.1,291.2
9513,1648.0,16,3053.0,1648.0,3053.0,3.0,0,8,1,170.18,125.0,175.26,0.0,41.50034223134839,25,21,0,0.0,18,0,262.6666666666667,0.4444444444444444,0.0,1.4444444444444444,4.555555555555555,147.66666666666666,89.55555555555556,203.55555555555554,0.1111111111111111,300.0
10010,1648.0,6,1648.0,729.0,1648.0,3.0,0,8,1,170.18,125.0,175.26,0.0,41.50034223134839,25,21,0,0.0,53,10,275.75,0.5,0.0,1.5,4.625,151.125,91.625,207.25,0.125,300.0
10266,1648.0,25,1648.0,1900.0,1900.0,3.0,0,8,1,170.18,125.0,175.26,0.0,41.50034223134839,25,21,0,0.0,14,0,238.0,0.2857142857142857,0.0,1.0,4.428571428571429,161.42857142857142,89.71428571428571,213.71428571428572,0.14285714285714285,300.0
10744,1648.0,4,1648.0,3866.0,1648.0,3.0,0,8,1,170.18,125.0,175.26,0.0,41.50034223134839,25,21,0,0.0,0,0,242.33333333333334,0.3333333333333333,0.0,1.1666666666666667,3.6666666666666665,170.0,92.0,222.5,0.16666666666666666,300.0
11050,1648.0,5,1648.0,1554.0,1554.0,3.0,0,8,1,170.18,125.0,175.26,0.0,41.50034223134839,25,21,0,0.0,0,0,164.8,0.2,0.0,1.2,4.2,195.4,88.0,236.0,0.0,300.0
11316,1648.0,1,1648.0,2068.0,1648.0,3.0,0,8,1,170.18,125.0,175.26,0.0,41.50034223134839,25,21,0,0.0,0,0,144.0,0.0,0.0,1.5,5.0,200.75,92.25,243.5,0.0,300.0
11662,1648.0,16,1648.0,3950.0,3950.0,3.0,0,8,1,170.18,125.0,175.26,0.0,41.50034223134839,25,21,0,0.0,19,7,95.66666666666667,0.0,0.0,0.6666666666666666,4.333333333333333,211.33333333333334,80.0,235.66666666666666,0.0,300.0
12332,1648.0,5,1648.0,827.0,827.0,3.0,0,8,1,170.18,125.0,175.26,0.0,41.50034223134839,25,21,0,0.0,0,0,124.0,0.0,0.0,1.0,4.0,225.0,95.5,257.0,0.0,300.0
12698,1648.0,25,1648.0,1423.0,1423.0,3.0,0,8,1,170.18,125.0,175.26,0.0,41.50034223134839,25,21,0,0.0,26,0,66.0,0.0,0.0,2.0,4.0,358.0,148.0,390.0,0.0,300.0
4138,1651.0,38,1651.0,2498.0,1651.0,3.0,0,4,0,170.18,135.0,175.26,0.0,40.27378507871321,21,11,2,0.0,119,13,166.2,0.0,0.1,0.9,2.3,113.3,63.0,133.3,0.1,222.4
4372,1651.0,6,1651.0,3552.0,1651.0,3.0,0,4,0,170.18,135.0,175.26,0.0,40.27378507871321,21,11,2,0.0,83,21,110.88888888888889,0.0,0.1111111111111111,0.5555555555555556,2.111111111111111,113.44444444444444,58.55555555555556,129.88888888888889,0.1111111111111111,213.77777777777777
4710,1651.0,19,1651.0,1251.0,1651.0,3.0,0,4,0,170.18,135.0,175.26,0.0,40.27378507871321,21,11,2,0.0,132,0,123.25,0.0,0.125,0.625,2.25,113.0,51.25,125.125,0.125,203.0
4956,1651.0,45,1651.0,1220.0,1651.0,3.0,0,4,0,170.18,135.0,175.26,0.0,40.27378507871321,21,11,2,0.0,100,1,118.0,0.0,0.0,0.42857142857142855,1.8571428571428572,114.0,50.142857142857146,125.0,0.14285714285714285,189.14285714285714
5350,1651.0,75,1651.0,1023.0,1651.0,3.0,0,4,0,170.18,135.0,175.26,0.0,40.27378507871321,21,11,2,0.0,0,0,117.16666666666667,0.0,0.0,0.0,0.8333333333333334,66.0,32.666666666666664,78.33333333333333,0.16666666666666666,170.66666666666666
5741,1651.0,5,3345.0,1651.0,3345.0,3.0,0,4,0,170.18,135.0,175.26,0.0,40.27378507871321,21,11,2,0.0,0,0,42.2,0.0,0.0,0.0,0.4,52.2,25.8,58.2,0.0,144.8
6244,1651.0,35,1651.0,541.0,541.0,3.0,0,4,0,170.18,135.0,175.26,0.0,40.27378507871321,21,11,2,0.0,11,0,52.75,0.0,0.0,0.0,0.5,62.75,31.5,70.0,0.0,165.75
6686,1651.0,64,1651.0,952.0,1651.0,3.0,0,4,0,170.18,135.0,175.26,0.0,40.27378507871321,21,11,2,0.0,83,21,60.0,0.0,0.0,0.0,0.3333333333333333,69.66666666666667,35.666666666666664,77.0,0.0,177.33333333333334
7489,1651.0,121,2877.0,1651.0,2877.0,3.0,0,4,0,170.18,135.0,175.26,0.0,40.27378507871321,21,11,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,24.5,9.5,25.5,0.0,116.0
7851,1651.0,96,115.0,1651.0,115.0,3.0,0,4,0,170.18,135.0,175.26,0.0,40.27378507871321,21,11,2,0.0,45,0,0.0,0.0,0.0,0.0,0.0,40.0,13.0,40.0,0.0,184.0
4231,1658.0,0,1497.0,1658.0,1497.0,5.0,0,6,0,190.5,265.0,208.28,2.0,45.69472963723477,12,5,0,0.0,0,0,7.25,0.0,0.0,0.0,0.25,27.625,13.75,28.5,0.375,158.125
4432,1658.0,6,1658.0,3273.0,1658.0,3.0,0,6,0,190.5,265.0,208.28,2.0,45.69472963723477,12,5,0,0.0,49,15,5.428571428571429,0.0,0.0,0.0,0.2857142857142857,27.571428571428573,13.857142857142858,28.571428571428573,0.42857142857142855,155.28571428571428
4785,1658.0,3,793.0,1658.0,793.0,3.0,0,6,0,190.5,265.0,208.28,2.0,45.69472963723477,12,5,0,0.0,62,5,5.833333333333333,0.0,0.0,0.0,0.3333333333333333,30.666666666666668,15.0,31.833333333333332,0.5,178.0
5154,1658.0,3,1658.0,2328.0,1658.0,3.0,0,6,0,190.5,265.0,208.28,2.0,45.69472963723477,12,5,0,0.0,119,13,7.0,0.0,0.0,0.0,0.4,34.6,16.6,36.0,0.6,164.4
5680,1658.0,117,1658.0,2034.0,1658.0,3.0,0,6,0,190.5,265.0,208.28,2.0,45.69472963723477,12,5,0,0.0,117,0,3.5,0.0,0.0,0.0,0.5,27.75,14.5,28.75,0.5,130.75
5965,1658.0,0,2792.0,1658.0,1658.0,3.0,0,6,0,190.5,265.0,208.28,2.0,45.69472963723477,12,5,0,0.0,24,0,2.3333333333333335,0.0,0.0,0.0,0.6666666666666666,33.333333333333336,16.333333333333332,34.0,0.6666666666666666,160.66666666666666
6395,1658.0,3,937.0,1658.0,937.0,3.0,0,6,0,190.5,265.0,208.28,2.0,45.69472963723477,12,5,0,0.0,107,0,0.0,0.0,0.0,0.0,1.0,41.0,18.0,41.5,0.5,181.5
6969,1658.0,69,3650.0,1658.0,3650.0,3.0,0,6,0,190.5,265.0,208.28,2.0,45.69472963723477,12,5,0,0.0,4,0,0.0,0.0,0.0,0.0,1.0,61.0,28.0,62.0,1.0,249.0
14151,1660.0,1,909.0,1660.0,909.0,3.0,0,4,0,177.8,135.0,187.96,0.0,34.234086242299796,14,4,0,0.0,0,0,33.0,0.0,0.0,0.5,1.0,13.0,6.0,15.0,0.0,122.0
14411,1660.0,1,946.0,1660.0,946.0,3.0,0,4,0,177.8,135.0,187.96,0.0,34.234086242299796,14,4,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,19.0,6.0,19.0,0.0,54.0
9209,1662.0,6,3228.0,1662.0,1662.0,3.0,0,1,0,177.8,145.0,177.8,1.0,29.472963723477072,16,2,0,0.0,0,0,397.375,0.125,1.375,3.0,7.25,50.875,65.25,91.625,0.125,281.25
9930,1662.0,91,1662.0,1647.0,1662.0,3.0,0,1,0,177.8,145.0,177.8,1.0,29.472963723477072,16,2,0,0.0,5,0,434.85714285714283,0.14285714285714285,1.4285714285714286,3.0,6.857142857142857,48.285714285714285,68.14285714285714,93.57142857142857,0.14285714285714285,278.57142857142856
10668,1662.0,3,1662.0,799.0,1662.0,3.0,0,1,0,177.8,145.0,177.8,1.0,29.472963723477072,16,2,0,0.0,35,0,475.5,0.0,1.3333333333333333,3.5,7.5,49.0,74.83333333333333,99.83333333333333,0.16666666666666666,275.0
10922,1662.0,16,1662.0,949.0,1662.0,3.0,0,1,0,177.8,145.0,177.8,1.0,29.472963723477072,16,2,0,0.0,8,0,522.6,0.0,1.4,4.0,8.8,57.4,85.0,114.2,0.2,278.0
11478,1662.0,16,1662.0,2991.0,1662.0,3.0,0,1,0,177.8,145.0,177.8,1.0,29.472963723477072,16,2,0,0.0,0,0,460.5,0.0,0.5,4.25,10.25,59.5,91.25,124.25,0.25,272.5
12777,1662.0,1,3863.0,1662.0,1662.0,3.0,0,1,0,177.8,145.0,177.8,1.0,29.472963723477072,16,2,0,0.0,0,0,410.0,0.0,0.3333333333333333,3.3333333333333335,9.333333333333334,56.333333333333336,88.33333333333333,120.66666666666667,0.3333333333333333,263.3333333333333
13594,1662.0,6,1662.0,380.0,380.0,3.0,0,1,0,177.8,145.0,177.8,1.0,29.472963723477072,16,2,0,0.0,0,0,271.0,0.0,0.5,3.0,12.0,61.0,41.5,76.5,0.0,245.0
14434,1662.0,1,1662.0,2464.0,1662.0,3.0,0,1,0,177.8,145.0,177.8,1.0,29.472963723477072,16,2,0,0.0,0,0,453.0,0.0,1.0,5.0,15.0,40.0,37.0,59.0,0.0,300.0
